Basic_Model_Number_m,Individual_Model_Number_Covered_by_Basic_Model_m,Annual_Energy_Use__Kilowatt_Hours_Year__d,Total_Adjusted_Volume__Cubic_Feet__d,Product_Group_Code_Description_s,energy_per_volume,source,adj_volume,annual_energy_use,regexed_model_no,exists_in_other_db
4w5iz00-05,KBFS20EC*,563.0,24.3,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.16872427983539,doe,24.3,563.0,KBFS20EC.,False
4w5iz00-04,MFC2062DEM*,563.0,24.3,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.16872427983539,doe,24.3,563.0,MFC2062DEM.,False
4w5ij22-12,KRFC302E****,633.0,26.2,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.16030534351145,doe,26.2,633.0,KRFC302E....,False
4w5ij22-12,KFCS22*,633.0,26.2,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.16030534351145,doe,26.2,633.0,KFCS22.,False
4w5ij22-11,KRFC302E****,633.0,26.2,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.16030534351145,doe,26.2,633.0,KRFC302E....,False
4w5ij22-11,KFCS22*,633.0,26.2,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.16030534351145,doe,26.2,633.0,KFCS22.,False
4w5ij22-10,KRFC302E****,633.0,26.2,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.16030534351145,doe,26.2,633.0,KRFC302E....,False
4w5ij22-10,KFCS22*,633.0,26.2,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.16030534351145,doe,26.2,633.0,KFCS22.,False
4w5ij22-10,JFC2290*,633.0,26.2,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.16030534351145,doe,26.2,633.0,JFC2290.,False
4w5ij22-09,KRFC302E****,633.0,26.2,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.16030534351145,doe,26.2,633.0,KRFC302E....,False
4w5ij22-09,JFC2290*,633.0,26.2,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.16030534351145,doe,26.2,633.0,JFC2290.,False
4w5ij22-08,KRFC302E****,633.0,26.2,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.16030534351145,doe,26.2,633.0,KRFC302E....,False
4w5ij22-08,KFCS22*,633.0,26.2,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.16030534351145,doe,26.2,633.0,KFCS22.,False
4w5ij22-07,KRFC302E****,633.0,26.2,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.16030534351145,doe,26.2,633.0,KRFC302E....,False
4w5ij22-07,KFCS22*,633.0,26.2,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.16030534351145,doe,26.2,633.0,KFCS22.,False
4w5ij22-07,JFC2290*,633.0,26.2,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.16030534351145,doe,26.2,633.0,JFC2290.,False
4w5ij22-05,JFC2290*,633.0,26.2,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.16030534351145,doe,26.2,633.0,JFC2290.,False
4w5ij22-04,KRFC302E****,633.0,26.2,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.16030534351145,doe,26.2,633.0,KRFC302E....,False
8w900,WZF79R20D*,525.0,34.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.173410404624278,doe,34.6,525.0,WZF79R20D.,False
8w900-01,WZF79R20D*,525.0,34.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.173410404624278,doe,34.6,525.0,WZF79R20D.,False
8w900-02,WZF79R20D*,525.0,34.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.173410404624278,doe,34.6,525.0,WZF79R20D.,False
8w960,WZF56R16D*,466.0,27.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.884057971014492,doe,27.6,466.0,WZF56R16D.,False
8w9i60,WZF56R16D*,550.0,27.6,(9I.) Upright freezers with automatic defrost with an automatic icemaker,19.92753623188406,doe,27.6,550.0,WZF56R16D.,False
8w9i00,WZF79R20D*,610.0,34.6,(9I.) Upright freezers with automatic defrost with an automatic icemaker,17.63005780346821,doe,34.6,610.0,WZF79R20D.,False
9w320,6780*,345.0,13.8,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,25.0,doe,13.8,345.0,6780.,False
9w3i20,WRT112CZJ***,429.0,13.8,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,31.08695652173913,doe,13.8,429.0,WRT112CZJ...,False
9w320-01,WRT112CZJ***,345.0,13.8,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,25.0,doe,13.8,345.0,WRT112CZJ...,False
9w320-01,6780*,345.0,13.8,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,25.0,doe,13.8,345.0,6780.,False
9w3i20-02,6780*,429.0,13.8,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,31.08695652173913,doe,13.8,429.0,6780.,False
9w320-03,WRT112CZJ***,345.0,13.8,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,25.0,doe,13.8,345.0,WRT112CZJ...,False
9w3i20-03,6780*,429.0,13.8,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,31.08695652173913,doe,13.8,429.0,6780.,False
9w320-04,WRT112CZJ***,345.0,13.8,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,25.0,doe,13.8,345.0,WRT112CZJ...,False
9w3i20-04,WRT112CZJ***,429.0,13.8,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,31.08695652173913,doe,13.8,429.0,WRT112CZJ...,False
9w320-05,WRT112CZJ***,345.0,13.8,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,25.0,doe,13.8,345.0,WRT112CZJ...,False
9w320-05,6780*,345.0,13.8,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,25.0,doe,13.8,345.0,6780.,False
9w3i20-06,WRT112CZJ***,429.0,13.8,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,31.08695652173913,doe,13.8,429.0,WRT112CZJ...,False
9w730-01,KRSC703*****,684.0,29.4,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,23.26530612244898,doe,29.4,684.0,KRSC703.....,False
9w730-01,WRS973CIH***,684.0,29.4,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,23.26530612244898,doe,29.4,684.0,WRS973CIH...,False
9sia51,5159*01*,577.0,31.3,(3I-BI.) Built-in refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,18.43450479233227,doe,31.3,577.0,5159.01.,False
0bad25,7932*00*,459.0,25.6,(3-BI.) Built-in refrigerator-freezer - automatic defrost with top-mounted freezer without an automatic icemaker,17.9296875,doe,25.6,459.0,7932.00.,False
1bad20,MBF2258XE*,403.0,25.8,(3-BI.) Built-in refrigerator-freezer - automatic defrost with top-mounted freezer without an automatic icemaker,15.62015503875969,doe,25.8,403.0,MBF2258XE.,False
1sil30,KSC23C8EY*0*,554.0,28.5,(3I-BI.) Built-in refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,19.43859649122807,doe,28.5,554.0,KSC23C8EY.0.,False
4w9g00-11,AZF33X20D*,525.0,34.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.173410404624278,doe,34.6,525.0,AZF33X20D.,False
4w9g00-11,MZF34X20D*,525.0,34.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.173410404624278,doe,34.6,525.0,MZF34X20D.,False
HRQ215N6BWD,4660935,567.0,27.4,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,20.693430656934307,doe,27.4,567.0,4660935,False
6w3n80-29,WRT518SZF***,400.0,20.7,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,19.32367149758454,doe,20.7,400.0,WRT518SZF...,False
6w3in80-29,WRT518SZKV***,484.0,20.7,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,23.381642512077295,doe,20.7,484.0,WRT518SZKV...,False
6w3in80-29,WRT518SZF***,484.0,20.7,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,23.381642512077295,doe,20.7,484.0,WRT518SZF...,False
4w5ig00-10,WRF560SFH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SFH.0.,False
4w3n60-17,ART106TFD*0*,387.0,19.0,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,20.36842105263158,doe,19.0,387.0,ART106TFD.0.,False
4w3ig81-15,WRT318FMD*,495.0,22.0,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,22.5,doe,22.0,495.0,WRT318FMD.,False
9w3i20-07,WRT112CZJ***,429.0,13.8,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,31.08695652173913,doe,13.8,429.0,WRT112CZJ...,False
9w320-07,6780*,345.0,13.8,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,25.0,doe,13.8,345.0,6780.,False
4w3in40-24,WRT104TFD*0*,457.0,17.3,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,26.416184971098264,doe,17.3,457.0,WRT104TFD.0.,False
4w3n62-10,ART316TFD*0*,387.0,19.0,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,20.36842105263158,doe,19.0,387.0,ART316TFD.0.,False
4w3in62-10,ART316TFD*0*,471.0,19.0,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,24.789473684210527,doe,19.0,471.0,ART316TFD.0.,False
BFTF2716WHIM,FF1514SSIM,426.0,16.1,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,26.459627329192543,doe,16.1,426.0,FF1514SSIM,False
GRMC2273CD,5037443,668.0,21.5,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,31.069767441860463,doe,21.5,668.0,5037443,False
FFHT1425VW,1346316,332.0,13.9,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,23.884892086330936,doe,13.9,332.0,1346316,False
FFHT1425VW,1229622,332.0,13.9,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,23.884892086330936,doe,13.9,332.0,1229622,False
4w7z10-21,WRS571CIH*0*,654.0,25.9,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,25.25096525096525,doe,25.9,654.0,WRS571CIH.0.,False
4w7z10-21,WRS571CI**0*,654.0,25.9,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,25.25096525096525,doe,25.9,654.0,WRS571CI..0.,False
4w7z10-21,WRSA71CIH*0*,654.0,25.9,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,25.25096525096525,doe,25.9,654.0,WRSA71CIH.0.,False
4w7z10-21,WRS571CID*0*,654.0,25.9,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,25.25096525096525,doe,25.9,654.0,WRS571CID.0.,False
4w7z10-21,5178*41*,654.0,25.9,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,25.25096525096525,doe,25.9,654.0,5178.41.,False
4w7z10-21,5178*61*,654.0,25.9,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,25.25096525096525,doe,25.9,654.0,5178.61.,False
HD-663FWENZ,TMF18TAB/SS,398.0,21.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,18.86255924170616,doe,21.1,398.0,TMF18TAB/SS,False
HD-663FWENZ,TMF18TAB/BLK,398.0,21.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,18.86255924170616,doe,21.1,398.0,TMF18TAB/BLK,False
HD-663FWENZ,TMF18TAB/WH,398.0,21.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,18.86255924170616,doe,21.1,398.0,TMF18TAB/WH,False
MDTF18WH,314197170,398.0,21.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,18.86255924170616,doe,21.1,398.0,314197170,False
MDTF18BK,314845634,398.0,21.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,18.86255924170616,doe,21.1,398.0,314845634,False
MDBF18SS,316674409,466.0,23.0,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,20.26086956521739,doe,23.0,466.0,316674409,False
MDTF10WH,317371472,331.0,12.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,27.355371900826448,doe,12.1,331.0,317371472,False
MDTF10BK,317371475,331.0,12.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,27.355371900826448,doe,12.1,331.0,317371475,False
MDTF10SS,317371471,331.0,12.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,27.355371900826448,doe,12.1,331.0,317371471,False
MDTF18SSRPRO,316817160,362.0,21.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,17.156398104265403,doe,21.1,362.0,316817160,False
MDTF18WHSRPRO,316817161,362.0,21.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,17.156398104265403,doe,21.1,362.0,316817161,False
MDTF18BKRPRO,316817165,398.0,21.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,18.86255924170616,doe,21.1,398.0,316817165,False
MDTF18WHS,315576717,362.0,21.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,17.156398104265403,doe,21.1,362.0,315576717,False
MDTF21WH,315146779,438.0,25.6,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,17.109375,doe,25.6,438.0,315146779,False
MDTF21SS,315146936,438.0,25.6,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,17.109375,doe,25.6,438.0,315146936,False
BCD-543WPAZR/HC,ASXS2207WI,573.0,25.6,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,22.3828125,doe,25.6,573.0,ASXS2207WI,False
BCD-468WY/HC,ABMSS171E,451.0,20.9,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,21.578947368421055,doe,20.9,451.0,ABMSS171E,False
BCD-560WPZ/HC1(H),HRQ215N6BVD,640.0,27.4,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.357664233576642,doe,27.4,640.0,HRQ215N6BVD,False
BCD-560WPZ/HC1(H),RQ22N6A*D,640.0,27.4,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.357664233576642,doe,27.4,640.0,RQ22N6A.D,False
4w3g12-42,WRT311FZD*,436.0,25.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,17.37051792828685,doe,25.1,436.0,WRT311FZD.,False
6w3n80-30,WRT518SZKV***,400.0,20.7,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,19.32367149758454,doe,20.7,400.0,WRT518SZKV...,False
6w3n80-30,WRT518SZF***,400.0,20.7,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,19.32367149758454,doe,20.7,400.0,WRT518SZF...,False
6w3in80-30,WRT518SZF***,484.0,20.7,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,23.381642512077295,doe,20.7,484.0,WRT518SZF...,False
4w3n40-25,IK4TXWFD*0*,373.0,17.3,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,21.560693641618496,doe,17.3,373.0,IK4TXWFD.0.,False
4w3n40-25,ART104TFD*0*,373.0,17.3,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,21.560693641618496,doe,17.3,373.0,ART104TFD.0.,False
4w3ig80-52,WRT108FZD*0*,495.0,22.0,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,22.5,doe,22.0,495.0,WRT108FZD.0.,False
4w3ig80-52,WRT108FFD***,495.0,22.0,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,22.5,doe,22.0,495.0,WRT108FFD...,False
4w3ig80-52,ART308FFD*,495.0,22.0,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,22.5,doe,22.0,495.0,ART308FFD.,False
4w3g80-52,WRT318FZD***,411.0,22.0,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,18.681818181818183,doe,22.0,411.0,WRT318FZD...,False
4w3g80-52,WRT108FFD***,411.0,22.0,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,18.681818181818183,doe,22.0,411.0,WRT108FFD...,False
4w3g80-52,MRT118FFF***,411.0,22.0,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,18.681818181818183,doe,22.0,411.0,MRT118FFF...,False
4w3g80-52,ART308FFD*,411.0,22.0,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,18.681818181818183,doe,22.0,411.0,ART308FFD.,False
4w5ig01-22,WRFA60SMH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRFA60SMH.0.,False
4w5ig01-22,WRF560SMY*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SMY.0.,False
4w5ig01-22,WRF560SMH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SMH.0.,False
4w5ig01-22,WRF560SEY*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SEY.0.,False
4w5ig01-22,WRF560SEH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SEH.0.,False
4w5ig01-22,MFW2055FR***,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFW2055FR...,False
4w5ig01-22,IX5BBEXD*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,IX5BBEXD.0.,False
4w5ig01-22,7947*41*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,7947.41.,False
BD-485WY2NA1/HC1,HFU170N6AWD,482.0,29.9,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.120401337792643,doe,29.9,482.0,HFU170N6AWD,False
BD-485WY2NA1/HC1,FV17D6A*D,482.0,29.9,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.120401337792643,doe,29.9,482.0,FV17D6A.D,False
BCD-518WP1BF1/HC1(E),HRS184N6AVD,493.0,23.4,(4.) Refrigerator-freezers - automatic defrost with side-mounted freezer without an automatic icemaker,21.068376068376068,doe,23.4,493.0,HRS184N6AVD,False
BCD-518WP1BF1/HC1(E),MRS184N6AVD,493.0,23.4,(4.) Refrigerator-freezers - automatic defrost with side-mounted freezer without an automatic icemaker,21.068376068376068,doe,23.4,493.0,MRS184N6AVD,False
BD-390WY2NF1/HC1,HFU140N6AWD,430.0,23.9,(9.) Upright freezers with automatic defrost without an automatic icemaker,17.99163179916318,doe,23.9,430.0,HFU140N6AWD,False
BCD-543WPAZR/HC,ASXS2207I,573.0,25.6,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,22.3828125,doe,25.6,573.0,ASXS2207I,False
BCD-560WPZ/HC1(H),RQ22N6ASD,640.0,27.4,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.357664233576642,doe,27.4,640.0,RQ22N6ASD,False
4w5ij22-14,KFCS22*,633.0,26.2,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.16030534351145,doe,26.2,633.0,KFCS22.,False
4w5ij22-14,JFFCF72D**,633.0,26.2,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.16030534351145,doe,26.2,633.0,JFFCF72D..,False
4w5ag02-03,WRF550CDH*,693.0,23.6,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,29.364406779661014,doe,23.6,693.0,WRF550CDH.,False
4w5ag02-03,GI0FSAXV**,693.0,23.6,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,29.364406779661014,doe,23.6,693.0,GI0FSAXV..,False
4w5iz00-19,MFC2062DEM*,563.0,24.3,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.16872427983539,doe,24.3,563.0,MFC2062DEM.,False
4w5iz00-19,KBFS20EC*,563.0,24.3,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.16872427983539,doe,24.3,563.0,KBFS20EC.,False
7w7P40-21,WRS325SDH*0*,702.0,31.5,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,22.285714285714285,doe,31.5,702.0,WRS325SDH.0.,False
7w7P41-20,5004*71*,702.0,31.5,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,22.285714285714285,doe,31.5,702.0,5004.71.,False
9w700-01,KRSC700*****,647.0,25.1,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,25.776892430278885,doe,25.1,647.0,KRSC700.....,False
9w700-01,WRS970CIH***,647.0,25.1,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,25.776892430278885,doe,25.1,647.0,WRS970CIH...,False
HRM145N6AVD,RF15A4C*E,483.0,18.8,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,25.691489361702125,doe,18.8,483.0,RF15A4C.E,False
DET3050CI**/*,DET3050CI/L,550.0,19.3,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,28.49740932642487,doe,19.3,550.0,DET3050CI/L,False
DET3050CI**/*,DET3050CI/R,550.0,19.3,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,28.49740932642487,doe,19.3,550.0,DET3050CI/R,False
DET3650CI**/*,DET3650CI/L,593.0,24.3,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.403292181069958,doe,24.3,593.0,DET3650CI/L,False
DET3650CI**/*,DET3650CI/R,593.0,24.3,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.403292181069958,doe,24.3,593.0,DET3650CI/R,False
4w9j81-15,MZF34X18F***,496.0,31.2,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.897435897435898,doe,31.2,496.0,MZF34X18F...,False
4w9j81-15,AZF33X18D*,496.0,31.2,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.897435897435898,doe,31.2,496.0,AZF33X18D.,False
4w3aj80-07,WRF57R18D*,326.0,17.7,(3A.) All-refrigerators - automatic defrost,18.418079096045197,doe,17.7,326.0,WRF57R18D.,False
4w3aj80-07,WSR57R18D*,326.0,17.7,(3A.) All-refrigerators - automatic defrost,18.418079096045197,doe,17.7,326.0,WSR57R18D.,False
4w3ig80-53,WRT108FFD***,495.0,22.0,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,22.5,doe,22.0,495.0,WRT108FFD...,False
4w3ig80-53,MRT118FFF***,495.0,22.0,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,22.5,doe,22.0,495.0,MRT118FFF...,False
4w3g80-53,WRT318FZD***,411.0,22.0,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,18.681818181818183,doe,22.0,411.0,WRT318FZD...,False
4w3g80-53,WRT108FZD*0*,411.0,22.0,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,18.681818181818183,doe,22.0,411.0,WRT108FZD.0.,False
4w3g80-53,MRT118FFF***,411.0,22.0,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,18.681818181818183,doe,22.0,411.0,MRT118FFF...,False
4w3g80-53,ART318FFD*,411.0,22.0,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,18.681818181818183,doe,22.0,411.0,ART318FFD.,False
4w3g12-43,WRT311FZD*,436.0,25.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,17.37051792828685,doe,25.1,436.0,WRT311FZD.,False
6w3n80-31,WRT518SZKV***,400.0,20.7,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,19.32367149758454,doe,20.7,400.0,WRT518SZKV...,False
6w3in80-31,WRT518SZKV***,484.0,20.7,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,23.381642512077295,doe,20.7,484.0,WRT518SZKV...,False
