ENERGY STAR Unique ID,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Product Type,Fuel Type,Special Type,Heat Pump Technology,Voltage (V),Drum Capacity (cu-ft),Height (inches),Width (inches),Depth (inches),Combined Energy Factor (CEF),Estimated Annual Energy Use (kWh/yr),Estimated Energy Test Cycle Time (min),Energy Test Cycle Information,Additional Dryer Features,Vented or Ventless,Refrigerant Type,Refrigerant with GWP,Connected,Connects Using,Communication Standard - Application Layer,Direct on-premises Open-standard Based Interconnection,Calculated Combined Energy Factor - Max Dryness Setting (lbs/kWh),Paired ENERGY STAR Clothes Washer Available,Paired ENERGY STAR Clothes Washer ENERGY STAR Model Identifier,Date Available on Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2023 Criteria
2289158,LG,DLHX4372*,DLHX4372*,,048231020565,Electric Standard Vented,Electric,,,,7.3,38.69,27,30,4.3,556,57,Cotton/Normal_Normal Dry,"Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Sanitization cycle",Vented,,,No,,,,,No,,02/05/2017,01/20/2017,"United States, Canada",ES_1118034_DLHX4372*_01232017115209_70118391,No
2406301,LG,SWWE50*3,SWWE50*3,,195174054413,Electric Standard Vented,Electric,Laundry Center,,,7.4,38.69,27,30,3.94,607,57,"Normal, Normal Dry","Wrinkle prevention option,Time remaining display",Vented,,,No,,,,,Yes,ES_1118034_SWWE50*3_12202022042200_80153530,12/22/2022,12/21/2022,"United States, Canada",ES_1118034_SWWE50*3_12232022024145_80153533,No
2257201,Samsung,DV50K75**G*,DV50K75**G*,,887276135984,Gas Standard Vented,Gas,,,,7.5,38.7,27,32.6,3.49,685,64,"Normal cycle, Eco Dry, Automatic Termination, Medium temp, Normal Dry dryness level","Filter cleaning indicator,Steam cycle,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,,No,,01/24/2016,01/13/2016,"United States, Canada",ES_1023593_DV50K75**G*_01112016051621_70059693,No
2255002,Samsung,DV50K86**E*,DV50K86**E*,,887276132655,Electric Standard Vented,Electric,,,,7.4,46,27,30,3.94,607,65,"Normal cycle, Eco Dry, Automatic Termination, Medium temp, Normal Dry dryness level","Filter cleaning indicator,Steam cycle,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,,No,,12/20/2015,12/09/2015,"United States, Canada",ES_1023593_DV50K86**E*_12072015123900_70055766,No
2255005,Samsung,DV50K86**G*,DV50K86**G*,,887276132693,Gas Standard Vented,Gas,,,,7.4,46,27,30,3.49,685,65,"Normal cycle, Eco Dry, Automatic Termination, Medium temp, Normal Dry dryness level","Filter cleaning indicator,Steam cycle,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,,No,,12/20/2015,12/11/2015,"United States, Canada",ES_1023593_DV50K86**G*_12112015082742_70056672,No
2231130,Samsung,DV52J806*E*,DV52J806*E*,,887276075433,Electric Standard Vented,Electric,,,,7.4,46,27,30,3.94,607,63,"Normal cycle, Eco Dry, Automatic Termination, Medium temp, Normal Dry dryness level","Filter cleaning indicator,Steam cycle,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,,Yes,ES_1023593_WA52J806*A*_01102015074039_70019619,02/15/2015,01/09/2015,"United States, Canada",ES_1023593_DV52J806*E*_01102015074101_70019623,No
2231173,Samsung,DV52J806*G*,DV52J806*G*,,887276075440,Gas Standard Vented,Gas,,,,7.4,46,27,30,3.49,685,63,"Normal cycle, Eco Dry, Automatic Termination, Medium temp, Normal Dry dryness level","Filter cleaning indicator,Steam cycle,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,,Yes,ES_1023593_WA52J806*A*_01102015074039_70019619,02/15/2015,01/10/2015,"United States, Canada",ES_1023593_DV52J806*G*_01102015074124_70019625,No
2231129,Samsung,DV52J870*E*,DV52J870*E*,,887276095813,Electric Standard Vented,Electric,,,,7.4,46,27,30,3.94,607,63,"Normal cycle, Eco Dry, Automatic Termination, Medium temp, Normal Dry dryness level","Filter cleaning indicator,Steam cycle,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,,Yes,ES_1023593_WA52J870*A*_02092015034438_70022387,03/10/2015,01/09/2015,"United States, Canada",ES_1023593_DV52J870*E*_01102015074101_70019623,No
2231172,Samsung,DV52J870*G*,DV52J870*G*,,887276095837,Gas Standard Vented,Gas,,,,7.4,46,27,30,3.49,685,63,"Normal cycle, Eco Dry, Automatic Termination, Medium temp, Normal Dry dryness level","Filter cleaning indicator,Steam cycle,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,,Yes,ES_1023593_WA52J870*A*_02092015034438_70022387,03/10/2015,01/10/2015,"United States, Canada",ES_1023593_DV52J870*G*_01102015074124_70019625,No
2399999,Samsung,DV53BB89**H*,DV53BB89**H*,,887276716268,Electric Standard Ventless,Electric,,Hybrid Heat Pump,,7.8,38.7,27,34.3,8.5,281,69,Cycle Tested (Cycle/Temperature/Dryness Level/Option) : Normal(default) / Level 3(unselectable) / Level 3 / None,Sanitization cycle,Ventless,,,No,,,,8.59,Yes,ES_1023593_WF53BB89**A*_05042022110036_80126452,09/01/2022,08/11/2022,"United States, Canada",ES_1023593_DV53BB89**H*_08122022095610_80137751,Yes
2377974,Samsung,DVE45A64***,DVE45A64***,,887276557700,Electric Standard Vented,Electric,,,,7.5,38.7,27,31.3,3.93,608,73,Cycle Tested (Cycle/Temperature/Dryness Level/Option) : Normal / Medium(unselectable) / Normal / Eco dry,Sanitization cycle,Vented,,,No,,,,,Yes,ES_1023593_WF45A64**A*_05312021112921_80084269,05/30/2021,05/11/2021,"United States, Canada",ES_1023593_DVE45A64*** _05142021031426_80078534,No
2393094,Samsung,DVE45B6305*,DVE45B6305*,,887276652153,Electric Standard Vented,Electric,,,,7.5,38.7,27,31.5,3.93,608,32,"Cycle Tested (Cycle/Temperature/Dryness Level/Option) : Time dry / High / None / Eco dry Default ""On""",Sanitization cycle,Vented,,,No,,,,,Yes,ES_1023593_WF45B63**A*_12102021071549_80106295,04/01/2022,02/17/2022,"United States, Canada",ES_1023593_DVE45B6305*_02172022061128_80114931,No
2290026,Samsung,DVE45M55***,DVE45M55***,,887276197135,Electric Standard Vented,Electric,,,,7.5,38.7,27,32,3.94,607,65,"Normal cycle, Eco Dry, Automatic Termination, Medium temp, Normal Dry dryness level","Filter cleaning indicator,Steam cycle,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,,Yes,ES_1023593_WF45M55**A*_11242016052047_70108499,01/30/2017,01/17/2017,"United States, Canada",ES_1023593_DVE45M55***_02032017114750_70117713,No
2308555,Samsung,DVE45N63***,DVE45N63***,,887276258232,Electric Standard Vented,Electric,,,,7.5,38.7,27,32,3.94,607,65,"Normal cycle, Eco Dry, Automatic Termination, Medium temp, Normal Dry dryness level","Filter cleaning indicator,Steam cycle,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,3.99,Yes,ES_1023593_WF45N63**A*_01072018114041_70168206,02/01/2018,12/26/2017,Canada,ES_1023593_DVE45N63***_01012018101524_70167291,No
2333034,Samsung,DVE45R63***,DVE45R63***,,887276305264,Electric Standard Vented,Electric,,,,7.5,38.7,27,52.6,3.93,608,70,"Normal cycle, Automatic Termination, Normal Dry level, Eco Dry",Wrinkle prevention option,Vented,,,No,,,,,Yes,ES_1023593_WF45R63**A*_02042019013708_70211758,02/01/2019,01/07/2019,"United States, Canada",ES_1023593_DVE45R63***_02042019015349_70211037,No
2354201,Samsung,DVE45T6005*,DVE45T6005*,,,Electric Standard Vented,Electric,,,,7.5,38.7,27,52.6,3.93,608,70,"Normal Setting, Dryness level normal, Dry Temperature Medium, Eco Dry Default ON","Sanitization cycle,Steam cycle,Other",Vented,,,No,,,,,Yes,ES_1023593_WF45T60**A*_02122020040721_80031543,02/14/2020,01/22/2020,Canada,ES_1023593_DVE45T6005*_01282020013743_80031700,No
2351598,Samsung,DVE45T61***,DVE45T61***,,887276390352,Electric Standard Vented,Electric,,,,7.5,38.7,27,52.6,3.93,608,70,"Normal Setting, Dryness Level Normal, Dry Temperature Medium, Eco Dry Default ON","Sanitization cycle,Steam cycle,Other",Vented,,,No,,,,,Yes,ES_1023593_WF45R61**A*_02042019013708_70211758,01/15/2020,11/27/2019,"United States, Canada",ES_1023593_DVE45T61***_12192019075804_80025528,No
2349761,Samsung,DVE45T70***,DVE45T70***,,887276390376,Electric Standard Vented,Electric,,,,7.4,38.7,27,32.6,3.93,608,72,Normal cycle / Medium(unselectable) temp / Normal dryness/ Eco dry option on,"Sanitization cycle,Other",Vented,,,No,,,,,Yes,ES_1023593_WA45N71**A*_05152018080324_70181753,01/03/2020,11/11/2019,"United States, Canada",ES_1023593_DVE45T70***_11132019035850_80023422,No
2409716,Samsung,DVE54CG7155*,DVE54CG7155*,,887276759913,Electric Standard Vented,Electric,,,,7.4,45.8,27,30.2,3.93,608,71,Cycle Tested (Cycle/Temperature/Dryness Level/Option) : Normal / Medium(unselectable) / Normal / Eco dry,Sanitization cycle,Vented,,,No,,,,,No,,05/05/2023,03/06/2023,"United States, Canada",ES_1023593_DVE54CG7155*3_03062023141327_80159889,No
2409717,Samsung,DVE54CG755**,DVE54CG755**,,887276759920,Electric Standard Vented,Electric,,,,7.4,45.8,27,30.2,3.93,608,71,Cycle Tested (Cycle/Temperature/Dryness Level/Option) : Normal / Medium(unselectable) / Normal / Eco dry,Sanitization cycle,Vented,,,No,,,,,No,,04/28/2023,03/06/2023,"United States, Canada",ES_1023593_DVE54CG755**3_03062023141327_80159889,No
2290029,Samsung,DVE54M87***,DVE54M87***,,887276197005,Electric Standard Vented,Electric,,,,7.4,42.4,27,30.2,3.94,607,65,"Normal cycle, Eco Dry, Automatic Termination, Medium temp, Normal Dry dryness level","Filter cleaning indicator,Steam cycle,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,,Yes,ES_1023593_WA54M87**A*_01122017122713_70115961,01/30/2017,01/19/2017,"United States, Canada",ES_1023593_DVE54M87***_02032017114750_70117710,No
2339076,Samsung,DVE54R72***,DVE54R72***,,887276347967,Electric Standard Vented,Electric,,,,7.4,38.7,27,32.6,3.93,608,72,Normal cycle / Medium(unselectable) temp / Normal dryness/ Eco dry option on,"Steam cycle,Other,Sanitization cycle",Vented,,,No,,,,,No,,07/12/2019,05/29/2019,"United States, Canada",ES_1023593_DVE54R72***_05312019122829_80005224,No
2339075,Samsung,DVE54R76***,DVE54R76***,,887276347981,Electric Standard Vented,Electric,,,,7.4,38.7,27,32.6,3.93,608,72,Normal cycle / Medium(unselectable) temp / Normal dryness/ Eco dry option on,"Sanitization cycle,Steam cycle,Other",Vented,,,No,,,,,Yes,ES_1023593_WA54R76**A*_06142019034825_80005220,07/05/2019,05/29/2019,"United States, Canada",ES_1023593_DVE54R76***_05312019122829_80005224,No
2377973,Samsung,DVE55A73***,DVE55A73***,,887276557755,Electric Standard Vented,Electric,,,,7.4,45.8,27,30.2,3.93,608,71,Cycle Tested (Cycle/Temperature/Dryness Level/Option) : Normal / Medium(unselectable) / Normal / Eco dry,Sanitization cycle,Vented,,,No,,,,,Yes,ES_1023593_WA55A73**A*_05262021084256_80084651,05/30/2021,05/11/2021,"United States, Canada",ES_1023593_DVE55A73***_05142021031426_80078534,No
2377972,Samsung,DVE55A77***,DVE55A77***,,887276557762,Electric Standard Vented,Electric,,,,7.4,45.8,27,30.2,3.93,608,71,Cycle Tested (Cycle/Temperature/Dryness Level/Option) : Normal / Medium(unselectable) / Normal / Eco dry,Sanitization cycle,Vented,,,No,,,,,Yes,ES_1023593_WA55A77**A*_05262021084256_80084651,05/30/2021,05/11/2021,"United States, Canada",ES_1023593_DVE55A77***_05142021031426_80078534,No
2404552,Samsung,DVE55CG7105*,DVE55CG7105*,,887276740935,Electric Standard Vented,Electric,,,,7.4,45.8,27,30.2,3.93,608,71,Cycle Tested (Cycle/Temperature/Dryness Level/Option) : Normal / Medium(unselectable) / Normal / Eco dry,Sanitization cycle,Vented,,,No,,,,,No,,12/01/2022,11/14/2022,"United States, Canada",ES_1023593_DVE55CG7105*_11152022010011_80148280,No
2290028,Samsung,DVE55M96***,DVE55M96***,,887276197135,Electric Standard Vented,Electric,,,,7.5,38.7,27,32,3.94,607,65,"Normal cycle, Eco Dry, Automatic Termination, Medium temp, Normal Dry dryness level","Filter cleaning indicator,Steam cycle,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,,Yes,ES_1023593_WF45M55**A*_11242016052047_70108499,01/30/2017,01/17/2017,"United States, Canada",ES_1023593_DVE55M96***_02032017114750_70117713,No
2377975,Samsung,DVE60A99***,DVE60A99***,,887276551616,Electric Standard Vented,Electric,,,,7.5,52.2,27,32.5,3.93,608,71,Cycle Tested (Cycle/Temperature/Dryness Level/Option) : Normal / Medium(unselectable) / Normal / Eco dry,Sanitization cycle,Vented,,,No,,,,,Yes,ES_1023593_WV60A99**A*_05232021020358_80078533_,05/30/2021,05/11/2021,"United States, Canada",ES_1023593_DVE60A99***_05142021031426_80078534,No
2290027,Samsung,DVE60M99***,DVE60M99***,,887276197135,Electric Standard Vented,Electric,,,,7.5,38.7,27,32,3.94,607,65,"Normal cycle, Eco Dry, Automatic Termination, Medium temp, Normal Dry dryness level","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Filter cleaning indicator",Vented,,,No,,,,,Yes,ES_1023593_WF45M55**A*_11242016052047_70108499,01/30/2017,01/17/2017,"United States, Canada",ES_1023593_DVE60M99***_02032017114750_70117713,No
2377978,Samsung,DVG45A64***,DVG45A64***,,887276557779,Gas Standard Vented,Gas,,,,7.5,38.7,27,31.3,3.48,687,72,Cycle Tested (Cycle/Temperature/Dryness Level/Option) : Normal / Medium(unselectable) / Normal / Eco dry,Sanitization cycle,Vented,,,No,,,,,Yes,ES_1023593_WF45A64**A*_05312021112921_80084269,05/30/2021,05/11/2021,"United States, Canada",ES_1023593_DVG45A64*** _05142021031426_80078534,No
2393095,Samsung,DVG45B6305*,DVG45B6305*,,887276652160,Gas Standard Vented,Gas,,,,7.5,38.7,27,31.5,3.48,687,32,"Cycle Tested (Cycle/Temperature/Dryness Level/Option) : Time dry / High / None / Eco dry Default ""On""",Sanitization cycle,Vented,,,No,,,,,Yes,ES_1023593_WF45B63**A*_12102021071549_80106295,04/01/2022,02/17/2022,"United States, Canada",ES_1023593_DVG45B6305*_02172022061128_80114931,No
2290032,Samsung,DVG45M55***,DVG45M55***,,887276197166,Gas Standard Vented,Gas,,,,7.5,38.7,27,32,3.49,685,64,"Normal cycle, Eco Dry, Automatic Termination, Medium temp, Normal Dry dryness level","Filter cleaning indicator,Steam cycle,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,,Yes,ES_1023593_WF45M55**A*_11242016052047_70108499,01/30/2017,01/17/2017,"United States, Canada",ES_1023593_DVG45M55***_02032017114750_70117715,No
2334001,Samsung,DVG45R63***,DVG45R63***,,887276305288,Gas Standard Vented,Gas,,,,7.5,38.7,27,32.6,3.48,687,70,"Normal Setting, Dryness Level Normal, Dry Temperature Medium, Eco Dry Default ON",Wrinkle prevention option,Vented,,,No,,,,,Yes,ES_1023593_WF45R63**A*_02042019013708_70211758,02/01/2019,01/21/2019,"United States, Canada",ES_1023593_DVG45R63***_02272019011151_70212994,No
2351599,Samsung,DVG45T61***,DVG45T61***,,887276390390,Gas Standard Vented,Gas,,,,7.5,38.7,27,52.6,3.48,687,70,"Normal Setting, Dryness Level Normal, Dry Temperature Medium, Eco Dry Default ON","Sanitization cycle,Steam cycle,Other",Vented,,,No,,,,,Yes,ES_1023593_WF45R61**A*_02042019013708_70211758,01/15/2020,11/27/2019,"United States, Canada",ES_1023593_DVG45T61***_12192019075804_80025528,No
2395848,Samsung,DVG46BB67***,DVG46BB67***,,887276660141,Gas Standard Vented,Gas,,,,7.5,38.7,27,31.3,3.48,687,73,"Cycle Tested (Cycle/Temperature/Dryness Level/Option) : Time dry / High / None / Eco dry Default ""On""",Sanitization cycle,Vented,,,No,,,,,Yes,ES_1023593_WF46BB67**A*_05242022084735_80128517,06/03/2022,05/10/2022,"United States, Canada",ES_1023593_DVG46BB67***_05132022120552_80125535,No
2395849,Samsung,DVG46BG65***,DVG46BG65***,,887276660165,Gas Standard Vented,Gas,,,,7.5,38.7,27,31.3,3.48,687,73,"Cycle Tested (Cycle/Temperature/Dryness Level/Option) : Time dry / High / None / Eco dry Default ""On""",Sanitization cycle,Vented,,,No,,,,,Yes,ES_1023593_WF46BG65**A*_05242022084735_80128517,06/03/2022,05/10/2022,"United States, Canada",ES_1023593_DVG46BG65***_05132022120552_80125535,No
2376197,Samsung,DVG50A85***,DVG50A85***,,887276549576,Gas Standard Vented,Gas,,,,7.5,38.7,27,52.6,3.48,687,70,"Normal Setting, Dryness level normal, Dry Temperature Medium, Eco Dry Default ON",Wrinkle prevention option,Vented,,,No,,,,,Yes,ES_1023593_WF50R85**A*_07112019020132_80009393,05/15/2021,04/14/2021,"United States, Canada",ES_1023593_DVG50A85***_04182021094231_80078459,No
2371161,Samsung,DVG50A86***,DVG50A86***,,887276517742,Gas Standard Vented,Gas,,,,7.5,38.7,27,52.6,3.48,687,72,"Normal Setting, Dryness level normal, Dry Temperature Medium, Eco Dry Default ON","Sanitization cycle,Steam cycle,Other",Vented,,,No,,,,,Yes,ES_1023593_WF50A86**A*_12182020013638_80066743,01/15/2021,12/11/2020,"United States, Canada",ES_1023593_DVG50A86***_12222020113741_80066001,No
2371160,Samsung,DVG50A88***,DVG50A88***,,887276521565,Gas Standard Vented,Gas,,,,7.5,38.7,27,52.6,3.48,687,72,"Normal Setting, Dryness level normal, Dry Temperature Medium, Eco Dry Default ON","Sanitization cycle,Steam cycle,Other",Vented,,,No,,,,,Yes,ES_1023593_WF50A88**A*_12182020013638_80066743,01/15/2021,12/11/2020,"United States, Canada",ES_1023593_DVG50A88***_12222020113741_80066001,No
2395847,Samsung,DVG50BG83***,DVG50BG83***,,887276660882,Gas Standard Vented,Gas,,,,7.5,38.7,27,31.4,3.48,687,73,"Cycle Tested (Cycle/Temperature/Dryness Level/Option) : Time dry / High / None / Eco dry Default ""On""",Sanitization cycle,Vented,,,No,,,,,Yes,ES_1023593_WF50BG83**A*_05242022084735_80128517,06/03/2022,05/10/2022,"United States, Canada",ES_1023593_DVG50BG83***_05132022120552_80125535,No
2339825,Samsung,DVG50R85***,DVG50R85***,,887276348827,Gas Standard Vented,Gas,,,,7.5,38.7,27,32.6,3.48,687,70,"Normal Setting, Dryness Level Normal, Dry Temperature Medium, Eco Dry Default ON",Wrinkle prevention option,Vented,,,No,,,,,Yes,ES_1023593_WF50R85**A*_07112019020132_80009393,07/20/2019,05/31/2019,"United States, Canada",ES_1023593_DVG50R85***_06142019045223_80005221,No
2290037,Samsung,DVG52M77***,DVG52M77***,,887276197043,Gas Standard Vented,Gas,,,,7.4,42.4,27,30.2,3.49,685,65,"Normal cycle, Eco Dry, Automatic Termination, Medium temp, Normal Dry dryness level","Filter cleaning indicator,Steam cycle,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,,Yes,ES_1023593_WA54M87**A*_01122017122713_70115961,01/30/2017,01/19/2017,"United States, Canada",ES_1023593_DVG52M77***_02032017114750_70117717,No
2290036,Samsung,DVG52M86***,DVG52M86***,,887276197043,Gas Standard Vented,Gas,,,,7.4,42.4,27,30.2,3.49,685,65,"Normal cycle, Eco Dry, Automatic Termination, Medium temp, Normal Dry dryness level","Filter cleaning indicator,Steam cycle,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,,Yes,ES_1023593_WA54M87**A*_01122017122713_70115961,01/30/2017,01/19/2017,"United States, Canada",ES_1023593_DVG52M86***_02032017114750_70117717,No
2395854,Samsung,DVG53BB87***,DVG53BB87***,,887276657295,Gas Standard Vented,Gas,,,,7.6,38.7,27,31.4,3.48,687,74,"Cycle Tested (Cycle/Temperature/Dryness Level/Option) : Time dry / High / None / Eco dry Default ""On""",Sanitization cycle,Vented,,,No,,,,,Yes,ES_1023593_WF53BB87**A*_05042022110036_80126452,05/27/2022,05/10/2022,"United States, Canada",ES_1023593_DVG53BB87***_05132022122455_80125536,No
2395853,Samsung,DVG53BB89***,DVG53BB89***,,887276657325,Gas Standard Vented,Gas,,,,7.6,38.7,27,31.4,3.48,687,74,"Cycle Tested (Cycle/Temperature/Dryness Level/Option) : Time dry / High / None / Eco dry Default ""On""",Sanitization cycle,Vented,,,No,,,,,Yes,ES_1023593_WF53BB89**A*_05042022110036_80126452,05/27/2022,05/10/2022,"United States, Canada",ES_1023593_DVG53BB89***_05132022122455_80125536,No
2409719,Samsung,DVG54CG755**,DVG54CG755**,,887276759951,Gas Standard Vented,Gas,,,,7.4,45.8,27,30.2,3.48,687,73,Cycle Tested (Cycle/Temperature/Dryness Level/Option) : Normal / Medium(unselectable) / Normal / Eco dry,Sanitization cycle,Vented,,,No,,,,,No,,04/28/2023,03/06/2023,"United States, Canada",ES_1023593_DVG54CG755**3_03062023141327_80159889,No
2290035,Samsung,DVG54M87***,DVG54M87***,,887276197043,Gas Standard Vented,Gas,,,,7.4,42.4,27,30.2,3.49,685,65,"Normal cycle, Eco Dry, Automatic Termination, Medium temp, Normal Dry dryness level","Filter cleaning indicator,Steam cycle,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,,Yes,ES_1023593_WA54M87**A*_01122017122713_70115961,01/30/2017,01/19/2017,"United States, Canada",ES_1023593_DVG54M87***_02032017114750_70117717,No
2339078,Samsung,DVG54R72***,DVG54R72***,,887276348018,Gas Standard Vented,Gas,,,,7.4,38.7,27,32.6,3.48,687,70,Normal cycle / Medium temp / Normal dryness/ Eco dry option on,"Steam cycle,Other,Sanitization cycle",Vented,,,No,,,,,No,,07/12/2019,05/29/2019,"United States, Canada",ES_1023593_DVG54R72***_05312019122829_80005224,No
2339077,Samsung,DVG54R76***,DVG54R76***,,887276348025,Gas Standard Vented,Gas,,,,7.4,38.7,27,32.6,3.48,687,70,Normal cycle / Medium temp / Normal dryness/ Eco dry option on,"Sanitization cycle,Steam cycle,Other",Vented,,,No,,,,,Yes,ES_1023593_WA54R76**A*_06142019034825_80005220,07/05/2019,05/29/2019,"United States, Canada",ES_1023593_DVG54R76***_05312019122829_80005224,No
2377977,Samsung,DVG55A73***,DVG55A73***,,887276557830,Gas Standard Vented,Gas,,,,7.4,45.8,27,30.2,3.48,687,73,Cycle Tested (Cycle/Temperature/Dryness Level/Option) : Normal / Medium(unselectable) / Normal / Eco dry,Sanitization cycle,Vented,,,No,,,,,Yes,ES_1023593_WA55A73**A*_05262021084256_80084651,05/30/2021,05/11/2021,"United States, Canada",ES_1023593_DVG55A73***_05142021031426_80078534,No
2377976,Samsung,DVG55A77***,DVG55A77***,,887276557847,Gas Standard Vented,Gas,,,,7.4,45.8,27,30.2,3.48,687,73,Cycle Tested (Cycle/Temperature/Dryness Level/Option) : Normal / Medium(unselectable) / Normal / Eco dry,Sanitization cycle,Vented,,,No,,,,,Yes,ES_1023593_WA55A77**A*_05262021084256_80084651,05/30/2021,05/11/2021,"United States, Canada",ES_1023593_DVG55A77***_05142021031426_80078534,No
2290034,Samsung,DVG55M96***,DVG55M96***,,887276197166,Gas Standard Vented,Gas,,,,7.5,38.7,27,32,3.49,685,64,"Normal cycle, Eco Dry, Automatic Termination, Medium temp, Normal Dry dryness level","Filter cleaning indicator,Steam cycle,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,,Yes,ES_1023593_WF45M55**A*_11242016052047_70108499,01/30/2017,01/17/2017,"United States, Canada",ES_1023593_DVG55M96***_02032017114750_70117715,No
