ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Type,Product Class,Defrost Type,Compact,Built-in,Thru the Door Dispenser,Ice Maker,Counter Depth,Height (in),Width (in),Capacity (Total Volume) (ft3),Adjusted Volume (ft3),Annual Energy Use (kWh/yr),US Federal Standard (kWh/yr),Percent Less Energy Use than US Federal Standard,Refrigerant Type,Refrigerant with GWP,Connected Functionality,Connects Using,Connected Functionality Tested,Communication Standard Application Layer,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2023 Criteria,model_number_modified
2338885,Danby,DCR044B1BM,,67638019804,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.1,19.5,4.4,4.4,228,254.0,10.0,,,No,,,,,05/17/2019,05/14/2019,"United States, Canada",ES_0031682_DCR044B1BM_05232019115241_80003480,No,DCR044B1BM
2338886,Danby,DCR044B1BM-6,,67638019798,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.1,19.5,4.4,4.4,228,254.0,10.0,,,No,,,,,05/17/2019,05/14/2019,"United States, Canada",ES_0031682_DCR044B1BM-6_05232019115241_80003480,No,DCR044B1BM-6
2338888,Danby,DCR044B1SLM,,67638019828,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.1,19.5,4.4,4.4,228,254.0,10.0,,,No,,,,,05/17/2019,05/14/2019,"United States, Canada",ES_0031682_DCR044B1SLM_05232019115241_80003480,No,DCR044B1SLM
2338887,Danby,DCR044B1SLM-6,,67638019811,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.1,19.5,4.4,4.4,228,254.0,10.0,,,No,,,,,05/17/2019,05/14/2019,"United States, Canada",ES_0031682_DCR044B1SLM-6_05232019115241_80003480,No,DCR044B1SLM-6
2338884,Danby,DCR044B1WM,,67638019842,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.1,19.5,4.4,4.4,228,254.0,10.0,,,No,,,,,05/17/2019,05/14/2019,"United States, Canada",ES_0031682_DCR044B1WM_05232019115241_80003480,No,DCR044B1WM
2338883,Danby,DCR044B1WM-6,,67638019835,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.1,19.5,4.4,4.4,228,254.0,10.0,,,No,,,,,05/17/2019,05/14/2019,"United States, Canada",ES_0031682_DCR044B1WM-6_05232019115241_80003480,No,DCR044B1WM-6
2508415,Danby,DCR045B1******,,,Compact Refrigerator,11 - Compact Refrigerator and Refrigerator-Freezer other than All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.5,21.4,4.5,5.0,265,297.0,11.0,,,No,,,,,06/15/2023,06/15/2023,"United States, Canada",ES_0031682_DCR045B1******_06162023123515_80172609,No,DCR045B1......
2508414,Danby,DCR045B1BSLDB,,,Compact Refrigerator,11 - Compact Refrigerator and Refrigerator-Freezer other than All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.5,21.4,4.5,5.0,265,297.0,11.0,,,No,,,,,06/15/2023,06/15/2023,"United States, Canada",ES_0031682_DCR045B1BSLDB_06162023123515_80172609,No,DCR045B1BSLDB
2315168,Danby,DCR045B1BSLDB-3,,67638013604,Compact Refrigerator,11 - Compact Refrigerator and Refrigerator-Freezer other than All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.5,21.4,4.5,5.0,265,297.0,11.0,,,No,,,,,01/22/2018,01/10/2018,"United States, Canada",ES_0031682_DCR045B1BSLDB-3_03012018110822_70170417,No,DCR045B1BSLDB-3
2388876,Danby,DCR045B1SLDB,,067638030021,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,44.3,18.7,4.5,5.4,327,368.0,11.0,,,No,,,,,12/01/2021,10/26/2021,"United States, Canada",ES_0031682_DCR045B1SLDB_11262021111451_80100723,No,DCR045B1SLDB
2288928,Danby,DCR047A1*,",DCR047A1BBSL,",67638009874,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,47.7,19.0,4.6,5.9,331,371.0,11.0,,,No,,,,,01/30/2017,01/17/2017,"United States, Canada",ES_0031682_DCR047A1*_01182017113326_70116194,No,DCR047A1.
2357794,Danby,DCRD042C1*,,,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,44.8,18.7,4.2,5.0,325,365.0,11.0,,,No,,,,,04/15/2020,04/09/2020,"United States, Canada",ES_31682_DCRD042C1*_04092020084255_1775528,No,DCRD042C1.
2334998,Danby,DCRD042C1BSSDB,,67638019903,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,44.8,18.7,4.2,5.0,325,365.0,11.0,,,No,,,,,03/20/2019,03/19/2019,United States,ES_31682_DCRD042C1BSSDB_03212019062943_9783357,No,DCRD042C1BSSDB
2334997,Danby,DCRD042C1BSSDB-3,,67638019972,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,44.8,18.7,4.2,5.0,325,365.0,11.0,,,No,,,,,03/20/2019,03/19/2019,United States,ES_31682_DCRD042C1BSSDB-3_03212019062952_9792444,No,DCRD042C1BSSDB-3
2218023,Danby,DFF048A4WDB,,8587920001130,Compact Refrigerator,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,No,No,No,46.0,18.6,4.8,5.8,346,408.0,15.0,,,No,,,,,09/05/2014,08/27/2014,"United States, Canada",ES_0031682_DDFF048A4WDB_08272014021903_2752402,No,DFF048A4WDB
2338994,Danby,DFF070B1BSLDB-6,,67638019613,Compact Refrigerator,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,No,No,No,55.8,23.4,7.0,8.5,393,440.0,11.0,,,No,,,,,05/20/2019,05/06/2019,"United States, Canada",ES_0031682_DFF070B1BSLDB-6_05272019052047_70216643,No,DFF070B1BSLDB-6
2403044,Danby,DFF100A4BDB,,067638006057,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,58.8,23.8,10.0,12.0,263,331.0,21.0,,,No,,,,,10/30/2022,10/13/2022,"United States, Canada",ES_0031682_DFF100A4BDB_10142022105157_80144506,Yes,DFF100A4BDB
2403045,Danby,DFF100A4BDBL,,067638006064,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,58.8,23.8,10.0,12.0,263,331.0,21.0,,,No,,,,,10/30/2022,10/13/2022,"United States, Canada",ES_0031682_DFF100A4BDBL_10142022105157_80144506,Yes,DFF100A4BDBL
2403043,Danby,DFF100A4WDB,,8587920001185,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,58.8,23.8,10.0,12.0,263,331.0,21.0,,,No,,,,,10/30/2022,10/13/2022,"United States, Canada",ES_0031682_DFF100A4WDB_10142022105157_80144506,Yes,DFF100A4WDB
2346684,Danby,DFF101B1BSSDB,,67638015790,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.6,23.7,10.1,12.2,297,332.0,11.0,,,No,,,,,09/06/2016,05/06/2019,"United States, Canada",ES_0031682_DFF101B1BSSDB2_08172019120400_80014551,Yes,DFF101B1BSSDB
2338993,Danby,DFF101B2WDB,,67638019910,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.6,23.7,10.1,12.2,297,332.0,11.0,,,No,,,,,05/20/2019,05/06/2019,"United States, Canada",ES_0031682_DFF101B2WDB_05272019052047_70216643,Yes,DFF101B2WDB
2346683,Danby,DFF116B2WDBL,,67638022699,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.6,28.9,11.6,14.0,310,347.0,11.0,,,No,,,,,09/06/2016,08/16/2019,"United States, Canada",ES_0031682_DFF116B2WDBL2_08172019120400_80014551,Yes,DFF116B2WDBL
2346682,Danby,DFF116B2WDBR,,67638022682,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.6,28.9,11.6,14.0,310,347.0,11.0,,,No,,,,,09/06/2016,08/16/2019,"United States, Canada",ES_0031682_DFF116B2WDBR2_08172019120400_80014551,Yes,DFF116B2WDBR
2337858,Danby,DFF121C2*,,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,23.4,12.1,14.5,316,351.0,10.0,,,No,,,,,06/30/2019,05/08/2019,"United States, Canada",ES_31682_DFF121C2*_05082019094234_8554744,Yes,DFF121C2.
2337859,Danby,DFF121C2WDBR,,67638020268,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,23.4,12.1,14.5,316,351.0,10.0,,,No,,,,,06/30/2019,05/08/2019,"United States, Canada",ES_31682_DFF121C2WDBR_05082019094208_8528582,Yes,DFF121C2WDBR
2454338,Danby,DFF142E1SSDB,,067638031066,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,61.0,28.0,14.2,17.1,333,372.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,04/04/2023,04/18/2023,United States,ES_31682_DFF142E1SSDB_041820230506486_7591573,Yes,DFF142E1SSDB
2454337,Danby,DFF142E1WDB,,067638031080,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,61.0,28.0,14.2,17.1,333,372.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,04/04/2023,04/18/2023,United States,ES_31682_DFF142E1WDB_04182023050659_7324555,Yes,DFF142E1WDB
2321563,Danby,DPF073C2BDB,,67638013758,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,56.3,21.5,7.3,8.5,343,386.0,11.0,,,No,,,,,06/14/2018,06/11/2018,"United States, Canada",ES_0031682_DPF073C2BDB_06082018031703_70187413,No,DPF073C2BDB
2321564,Danby,DPF073C2WDB,,67638013741,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,56.3,21.5,7.3,8.5,343,386.0,11.0,,,No,,,,,06/14/2018,06/11/2018,"United States, Canada",ES_0031682_DPF073C2WDB_06082018031703_70187413,No,DPF073C2WDB
2370984,Danby,DPF073C3WDB,,67638026765,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,56.2,21.3,7.4,8.5,344,386.0,11.0,,,No,,,,,12/16/2020,12/16/2020,"United States, Canada",ES_31682_DPF073C3WDB_121520201946245_6803059,No,DPF073C3WDB
2374415,Danby,DPF074B2BDB-6,,67638027984,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,56.3,21.3,7.3,8.3,344,385.0,11.0,,,No,,,,,02/23/2021,01/28/2021,"United States, Canada",ES_0031682_DPF074B2BDB-6_02242021014610_80069657,No,DPF074B2BDB-6
2374413,Danby,DPF074B2BSLDB-6,,67638026635,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,56.3,21.3,7.3,8.3,344,385.0,11.0,,,No,,,,,02/23/2021,01/28/2021,"United States, Canada",ES_0031682_DPF074B2BSLDB-6_02242021014610_80069657,No,DPF074B2BSLDB-6
2374414,Danby,DPF074B2WDB-6,,67638026659,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,56.3,21.3,7.3,8.3,344,385.0,11.0,,,No,,,,,02/23/2021,01/28/2021,"United States, Canada",ES_0031682_DPF074B2WDB-6_02242021014610_80069657,No,DPF074B2WDB-6
2383508,Danby,DPF074V1SLDB-6,,67638028813,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,56.0,21.3,7.4,8.5,345,386.0,11.0,,,No,,,,,08/10/2021,08/18/2021,United States,ES_31682_DPF074V1SLDB-6_081120210817203_4565920,No,DPF074V1SLDB-6
2383507,Danby,DPF074V1WDB-6,,67638027366,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,56.0,21.3,7.4,8.5,345,386.0,11.0,,,No,,,,,09/20/2018,09/20/2018,United States,ES_31682_DPF074V1WDB-6_081120210817687_2929926,No,DPF074V1WDB-6
2212654,Danby Designer,DAR017A2*,",DAR017A2BDD,",67638998956,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,20.1,17.7,1.7,1.7,221,275.0,20.0,,,No,,,,,06/12/2014,05/27/2014,"United States, Canada",ES_0031682_DAR017A2*_06102014033951_2718267,No,DAR017A2.
2212655,Danby Designer,DAR026A1*,",DAR026A1BDD, DAR026A1BDD-6, DAR026A1WDD, DAR026A1WDD-6,",67638020145;67638020152;67638998987;67638998994,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,27.0,17.7,2.6,2.6,253,283.0,11.0,,,No,,,,,06/12/2014,05/27/2014,"United States, Canada",ES_0031682_DAR026A1*_06102014033951_2718267,No,DAR026A1.
2212657,Danby Designer,DAR044A4*,",DAR044A4BDD, DAR044A4BDD-6, DAR044A4BSLDD, DAR044A4BSLDD-6, DAR044A4BSSDD, DAR044A4WDD, DAR044A4WDD-6,",67638020190;67638020206;67638020688;67638999090;67638999106;67638999366;67638999373,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,32.7,20.7,4.4,4.4,268,300.0,11.0,,,No,,,,,06/12/2014,05/27/2014,"United States, Canada",ES_0031682_DAR044A4*_06102014033951_2718267,No,DAR044A4.
2288930,Danby Designer,DAR044A8*,",DAR044A8BBSL,",67638011327,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,32.7,20.7,4.4,4.4,268,300.0,11.0,,,No,,,,,01/30/2017,01/17/2017,"United States, Canada",ES_0031682_DAR044A8*_01182017113326_70116194,No,DAR044A8.
2218448,Danby Designer,DAR110A1*,",DAR110A1WDD, DAR110A1BSLDD,",67638001649;67638999816,Freezerless and Single Door,3A - All-Refrigerators - automatic defrost,Automatic,No,No,No,No,No,58.8,23.9,11.0,11.0,249,279.0,11.0,,,No,,,,,09/06/2014,07/25/2014,"United States, Canada",ES_0031682_DAR110A1*_07222014114047_2736942,No,DAR110A1.
2379043,Danby Designer,DAR110A1TDD,,067638028141,Freezerless and Single Door,3A - All-Refrigerators - automatic defrost,Automatic,No,No,No,No,No,58.8,23.9,11.0,11.0,249,279.0,11.0,,,No,,,,,06/07/2021,06/02/2021,"United States, Canada",ES_0031682_DAR110A1TDD _06082021103420_80085514,No,DAR110A1TDD
2345842,Danby Designer,DAR170A3*,",DAR170A3BSLDD, DAR170A3WDD,",67638019880;67638019897,Freezerless and Single Door,3A - All-Refrigerators - automatic defrost,Automatic,No,No,No,No,No,67.3,29.9,17.0,17.0,289,322.0,10.0,,,No,,,,,09/08/2019,05/21/2019,"United States, Canada",ES_0031682_DAR170A3*_09042019010014_80006140,No,DAR170A3.
2358818,Danby Designer,DCR016A1*,",DCR016A1BBSL,",67638024624,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,20.1,17.7,1.6,1.6,207,232.0,11.0,,,No,,,,,04/30/2020,04/03/2020,"United States, Canada",ES_0031682_DCR016A1*_04292020114009_80034567,No,DCR016A1.
2315164,Danby Designer,DCR031B1BSLDD,,67638999205,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,32.9,18.5,3.1,3.8,319,358.0,11.0,,,No,,,,,01/22/2018,01/12/2018,"United States, Canada",ES_0031682_DCR031B1BSLDD_03012018110822_70170417,No,DCR031B1BSLDD
2315163,Danby Designer,DCR031B1WDD,,67638999212,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,32.9,18.5,3.1,3.8,319,358.0,11.0,,,No,,,,,01/22/2018,01/12/2018,"United States, Canada",ES_0031682_DCR031B1WDD_03012018110822_70170417,No,DCR031B1WDD
2212652,Danby Designer,DCR032A2*,",DCR032A2WDD, DCR032A2BSLDD, DCR032A2BDD,",67638999007;67638999014;67638999021,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,32.7,17.7,3.2,3.2,218,244.0,11.0,,,No,,,,,06/12/2014,05/27/2014,"United States, Canada",ES_0031682_DCR032A2*_06102014033951_2718267,No,DCR032A2.
2212653,Danby Designer,DCR044A2*,",DCR044A2BDD, DCR044A2BSLDD, DCR044A2WDD,",67638999052;67638999069;67638999076,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,32.7,20.1,4.4,4.4,226,254.0,11.0,,,No,,,,,06/12/2014,05/27/2014,"United States, Canada",ES_0031682_DCR044A2*_06102014033951_2718267,No,DCR044A2.
2321220,Danby Designer,DCR044A4*,",DCR044A4BBSL,",67638015486,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,32.7,20.1,4.4,4.4,226,254.0,11.0,,,No,,,,,06/15/2018,05/23/2018,"United States, Canada",ES_0031682_DCR044A4*_06042018115247_70180603,No,DCR044A4.
2351802,Danby Diplomat,DAR032B1BM,,67638019729,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,33.5,18.7,3.2,3.2,259,289.0,10.0,,,No,,,,,05/17/2019,05/14/2019,"United States, Canada",ES_0031682_DAR032B1BM_12232019124706_80022912,No,DAR032B1BM
2351803,Danby Diplomat,DAR032B1SLM,,67638019736,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,33.5,18.7,3.2,3.2,259,289.0,10.0,,,No,,,,,05/17/2019,05/14/2019,"United States, Canada",ES_0031682_DAR032B1SLM_12232019124706_80022912,No,DAR032B1SLM
2351804,Danby Diplomat,DAR032B1WM,,67638019743,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,33.5,18.7,3.2,3.2,259,289.0,10.0,,,No,,,,,05/17/2019,05/14/2019,"United States, Canada",ES_0031682_DAR032B1WM_12232019124706_80022912,No,DAR032B1WM
2338890,Danby Diplomat,DCR017B1BM,,67638019699,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,20.1,16.7,1.7,1.7,207,232.0,11.0,,,No,,,,,05/17/2019,05/14/2019,"United States, Canada",ES_0031682_DCR017B1BM_05232019115241_80003480,No,DCR017B1BM
2351807,Danby Diplomat,DCR033B1BM,,67638019750,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.5,18.7,3.3,3.3,220,245.0,10.0,,,No,,,,,05/17/2019,05/14/2019,"United States, Canada",ES_0031682_DCR033B1BM_12232019124706_80022912,No,DCR033B1BM
2351806,Danby Diplomat,DCR033B1SLM,,67638019774,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.5,18.7,3.3,3.3,220,245.0,10.0,,,No,,,,,05/17/2019,05/14/2019,"United States, Canada",ES_0031682_DCR033B1SLM_12232019124706_80022912,No,DCR033B1SLM
2351805,Danby Diplomat,DCR033B1SLM-6,,67638019767,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.5,18.7,3.3,3.3,220,245.0,10.0,,,No,,,,,05/17/2019,05/14/2019,"United States, Canada",ES_0031682_DCR033B1SLM-6_12232019124706_80022912,No,DCR033B1SLM-6
2338894,Danby Diplomat,DCR033B1WM,,67638019781,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.5,18.7,3.3,3.3,220,245.0,10.0,,,No,,,,,05/17/2019,05/14/2019,"United States, Canada",ES_0031682_DCR033B1WM_05232019115241_80003480,No,DCR033B1WM
2315165,Danby One Plug,3.1SM6R,,67638008754,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,32.9,18.5,3.1,3.8,195,358.0,46.0,,,No,,,,,01/22/2018,01/12/2018,"United States, Canada",ES_0031682_3.1SM6R_03012018110822_70170417,Yes,3.1SM6R
2288905,Danby OnePlug,2.6SM4*,",2.6SM4R,",67638999144,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,26.6,17.7,2.6,2.6,228,283.0,19.0,,,No,,,,,01/30/2017,01/03/2017,"United States, Canada",ES_0031682_2.6SM4*_01032017024918_70111997,No,2.6SM4.
2288906,Danby OnePlug,3.2SM4*,",3.2SM4RA,",67638999168,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,32.7,17.7,3.2,3.2,258,289.0,11.0,,,No,,,,,01/30/2017,01/03/2017,"United States, Canada",ES_0031682_3.2SM4*_01032017024918_70111997,No,3.2SM4.
2288907,Danby OnePlug,3.3SM4*,",3.3SM4R,",67638999175,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,32.7,17.7,3.3,3.3,259,290.0,11.0,,,No,,,,,01/30/2017,01/03/2017,"United States, Canada",ES_0031682_3.3SM4*_01032017024918_70111997,No,3.3SM4.
2212656,Danby or Danby Designer,DAR033A1*,",DAR033A1BDD, DAR033A1BSLDBO,",67638005937;67638999038,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,33.1,17.7,3.3,3.3,259,290.0,11.0,,,No,,,,,06/12/2014,05/27/2014,"United States, Canada",ES_0031682_DAR033A1*_06102014033951_2718267,No,DAR033A1.
2212651,Danby or Danby Designer,DCR016A3*,",DCR016A3BDB, DCR016A3BSLDD, DCR016A3WDB,",67638998918;67638998925;67638998970,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,19.7,17.7,1.6,1.6,207,232.0,11.0,,,No,,,,,06/12/2014,05/27/2014,"United States, Canada",ES_0031682_DCR016A3*_06102014033951_2718267,No,DCR016A3.
2380763,DCS,RF24DE4,,,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,34.0,24.0,5.0,5.0,199,305.0,35.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,03/22/2021,06/23/2021,"United States, Canada",ES_Marvel Refrigeration_RF24DE4_06112021141703_9727396,Yes,RF24DE4
2380719,DCS,RF24*E4,,,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,34.0,24.0,5.1,5.1,219,306.0,28.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,03/22/2021,06/23/2021,"United States, Canada",ES_Marvel Refrigeration_RF24*E4_061120211417569_9240590,No,RF24.E4
2470811,Frestec,FR 1002 SLB,",FR 1002 BKB,; ,FR 1002 WHB,",737547694187;737547694194;737547694200,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,23.6,10.0,12.1,297,331.0,10.0,,,No,,,,,04/23/2023,04/25/2023,United States,ES_1146193_FR 1002 SLB_04232023133559_8505670,Yes,FR 1002 SLB
2408105,Frestec,FR 1202 BK,",FR 1202 SL,; ,FR 1202 WH,",760354510135;760354510142;760354510159,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.9,23.7,12.1,14.7,316,352.0,10.0,,,No,,,,,02/10/2023,02/14/2023,United States,ES_1146193_FR 1202 BK_02092023105442_9606897,Yes,FR 1202 BK
2464545,Frestec,FR 1462 WH,",FR 1462 BK,; ,FR 1462 SL,",760354510166;760354510173;760354510180,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.0,27.9,14.6,17.0,333,371.0,10.0,,,No,,,,,04/20/2023,04/21/2023,United States,ES_1146193_FR 1462 WH_04202023131519_2097131,Yes,FR 1462 WH
