Brand_Name_s__s,Product_Group_Code_Description_s,Basic_Model_Number_m,Individual_Model_Number_Covered_by_Basic_Model_m,Capacity__Cubic_Feet__d,Integrated_Modified_Energy_Factor__cubic_feet_per_kilowatt_hour_per_cycle__d,Integrated_Water_Factor__gallons_per_cycle_per_cubic_foot__d,Corrected_Remaining_Moisture_Content_____d,Is_the_Certification_for_this_Basic_Model_Based_on_a_Waiver_of_DOE_s_Test_Procedure_Requirements__s,Is_the_Certification_based_upon_any_Exception_Relief_from_an_Applicable_Standard_by_DOE_s_Office_of_Hearing_and_Appeals__s,Link_to_FTC_EnergyGuide_Label_s,individual_model_number_modified
GE,"Top-loading, standard (1.6 ft3 or greater capacity)",G44I_2_J,GTW490ACJ0WW,4.4,2.07,4.1,37.7,No,No,https://www.geappliances.com/ge/service-and-support/literature.htm,GTW490ACJ0WW
GE,"Top-loading, standard (1.6 ft3 or greater capacity)",G44I_2_J,GTW490ACJ0WS,4.4,2.07,4.1,37.7,No,No,https://www.geappliances.com/ge/service-and-support/literature.htm,GTW490ACJ0WS
GE,"Top-loading, standard (1.6 ft3 or greater capacity)",G45A_2_N,GTW465A*N***,4.5,1.57,6.5,40.5,No,No,https://www.geappliances.com/ge/service-and-support/literature.htm,GTW465A.N...
Hotpoint,"Top-loading, standard (1.6 ft3 or greater capacity)",G38A_2_K+,HTW240A*K***,3.8,1.57,6.5,39.2,No,No,https://www.geappliances.com/ge/service-and-support/literature.htm,HTW240A.K...
GE,"Top-loading, standard (1.6 ft3 or greater capacity)",G38A_2_K+,GTW220A*K***,3.8,1.57,6.5,39.2,No,No,https://www.geappliances.com/ge/service-and-support/literature.htm,GTW220A.K...
GE,"Top-loading, standard (1.6 ft3 or greater capacity)",H28I_2_M,GNW128*SM***,2.8,1.57,6.5,39.4,No,No,https://www.geappliances.com/ge/service-and-support/literature.htm,GNW128.SM...
GE,"Front-loading, standard (1.6 ft3 or greater capacity)",H24F_4_NA,GFQ14ES*N***,2.4,1.84,4.7,29.5,No,No,https://www.geappliances.com/ge/service-and-support/literature.htm,GFQ14ES.N...
"Equator, Pinnacle, Deco, Triton, Majestic, Sekido, Meridian, Galaxy, Conserv, Arbreau, Morris","Front-loading, standard (1.6 ft3 or greater capacity)","XQG80-95912G, XQG80- 95912GZ, 5500, XQG80- 95912, 835","EZ 5500 CV, 18-5500, DC 5500 CV",1.9,1.86,4.0,40.1,No,No,https://drive.google.com/file/d/1XGlksvqiHUDz1XKydUe7RzjCPrEyvzyg/view,"EZ 5500 CV, 18-5500, DC 5500 CV"
Blomberg,"Front-loading, standard (1.6 ft3 or greater capacity)",WM98200SX2,WM98200SX2,2.5,2.29,3.6,30.8,No,No,https://www.blombergappliances.com/media/documents/energy_label/compact_laundry/WM98200SX2_ENERGY_LABEL_1_US.pdf,WM98200SX2
Blomberg,"Front-loading, standard (1.6 ft3 or greater capacity)",WM77120NBL01,WM77120NBL01,2.0,2.08,3.5,32.6,No,No,https://www.blombergappliances.com/media/documents/energy_label/compact_laundry/WM77120NBL01_ENERGY_LABEL_1_US.png,WM77120NBL01
Beko,"Front-loading, standard (1.6 ft3 or greater capacity)",WTE7604XLW0,WTE7604XLW0,2.0,2.08,3.5,32.6,No,No,http://download.beko.com/Download.UsageManualsBeko/US/en_US_201605160912758_ENERGY%20LABEL%201en_US.pdf,WTE7604XLW0
SAMSUNG,"Front-loading, standard (1.6 ft3 or greater capacity)",WF457A*GS**,WF457A*GS**,4.5,2.4,3.0,32.7,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wf457argsgr-a2-energylabel.pdf,WF457A.GS..
SAMSUNG,"Top-loading, standard (1.6 ft3 or greater capacity)",WA56H90**A*,WA56H90**A*,5.6,2.3,4.2,34.6,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa56h9000ap-a2-energylabel-v1.pdf,WA56H90..A.
SAMSUNG,"Top-loading, standard (1.6 ft3 or greater capacity)",WA52J806*A*,WA52J806*A*,5.2,2.38,3.7,37.2,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa52j8060aw-a2-energylabel-v1.pdf,WA52J806.A.
SAMSUNG,"Top-loading, standard (1.6 ft3 or greater capacity)",WA48J777*A*,WA48J777*A*,4.8,2.29,3.9,36.7,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa48j7770ap-a2-energylabel-v1.pdf,WA48J777.A.
SAMSUNG,"Top-loading, standard (1.6 ft3 or greater capacity)",WA45K71**A*,WA45K71**A*,4.5,2.06,4.3,40.1,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa45k7600aw-a2-energylabel-v1.pdf,WA45K71..A.
SAMSUNG,"Front-loading, standard (1.6 ft3 or greater capacity)",WF45K62**A*,WF45K62**A*,4.5,2.92,2.9,30.6,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wf45k6200az-a2-energylabel-v4.pdf,WF45K62..A.
SAMSUNG,"Front-loading, standard (1.6 ft3 or greater capacity)",WV55M96**A*-L,WV55M96**A*-L,4.5,2.92,2.9,29.0,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wv55m9600av-a5-energylabel-v2.pdf,WV55M96..A.-L
SAMSUNG,"Top-loading, compact (less than 1.6 ft3 capacity)",WV60M99**A*-U,WV60M99**A*-U,1.0,1.15,12.0,44.6,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wv60m9900av-a5-energylabel-v3.pdf,WV60M99..A.-U
SAMSUNG,"Front-loading, standard (1.6 ft3 or greater capacity)",WF45M51**A*,WF45M51**A*,4.5,3.0,2.9,29.5,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wf45m5500ap-a5-energylabel-v4.pdf,WF45M51..A.
Samsung,"Front-loading, standard (1.6 ft3 or greater capacity)",WF45N53**A*,WF45N53**A*,4.5,3.0,2.9,29.5,No,No,http://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wf45n5300av-us-energylabel.pdf,WF45N53..A.
Samsung,"Front-loading, standard (1.6 ft3 or greater capacity)",WW22N685*Q*,WW22N685*Q*,2.2,2.25,3.7,31.2,No,No,http://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-ww22n6850qx-a2-energylabel-v1.pdf,WW22N685.Q.
Samsung,"Top-loading, standard (1.6 ft3 or greater capacity)",WA45N71**A*,WA45N71**A*,4.5,2.06,4.3,41.2,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa45n7150aw-a4-energylabel.pdf,WA45N71..A.
Samsung,"Top-loading, standard (1.6 ft3 or greater capacity)",WA50N73**A*,WA50N73**A*,5.0,2.06,4.3,42.5,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa50n7350aw-a4-energylabel.pdf,WA50N73..A.
Midea,"Top-loading, standard (1.6 ft3 or greater capacity)",MAV160-A2402PS/01FM-US,MLTW37N1BWW,3.7,1.57,6.5,41.7,No,No,By annual report date,MLTW37N1BWW
Mabe,"Top-loading, standard (1.6 ft3 or greater capacity)",M38A_2_M,CLME71214BAT0,3.8,1.57,6.5,38.1,No,No,https://products-salsify.geappliances.com/image/upload/s--xsLklAj---/nqmbntzyezvfiq6jhqdv.pdf,CLME71214BAT0
Crosley,"Top-loading, standard (1.6 ft3 or greater capacity)",M38A_2_M,XUD27ESSM***,3.8,1.57,6.5,38.1,No,No,https://products-salsify.geappliances.com/image/upload/s--VsrOib48--/nkjue4yozjvhpywpnbl5.pdf,XUD27ESSM...
ELEMENT,"Top-loading, standard (1.6 ft3 or greater capacity)",MAV160-A2401PS/01FM-US,EATW2537CW,3.7,1.57,6.5,35.8,No,No,By annual report date,EATW2537CW
Commercial Care,"Top-loading, compact (less than 1.6 ft3 capacity)",MAR30-0301P/01M-US,CC09PWM,0.9,1.15,12.0,39.0,No,No,By annual report date,CC09PWM
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V23aBn50(3B),MVW5435P**,4.7,1.57,6.5,40.1,No,No,http://www.whirlpool.com/manuals,MVW5435P..
Samsung,"Top-loading, standard (1.6 ft3 or greater capacity)",WA55CG75**A*,WA55CG75**A*,5.5,2.3,3.8,36.9,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-WA55CG7500AV-us-energylabel.pdf,WA55CG75..A.
WL,"Top-loading, standard (1.6 ft3 or greater capacity)",MAV180-A2804PS/01FM-US,WLTWV04A,4.5,1.57,6.5,40.2,No,No,By annual report date,WLTWV04A
Urban Living,"Top-loading, compact (less than 1.6 ft3 capacity)",MAR30-0301P/01M-US,UBLTCW09W,0.9,1.15,12.0,39.0,No,No,By annual report date,UBLTCW09W
Fulgor Milano,"Front-loading, standard (1.6 ft3 or greater capacity)",FM4WM24W1,FM4WM24W1,2.2,2.07,4.2,30.0,No,No,By annual report date,FM4WM24W1
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh522(3B),NTW4516F**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals,NTW4516F..
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh522(3B),NTW4665G**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals,NTW4665G..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx520(3B),WTW4955H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals,WTW4955H..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V22aBh52(3B),MVW6500M**,4.7,1.57,6.5,41.0,No,No,http://www.whirlpool.com/manuals,MVW6500M..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V20aAX57(3B),WTW5057L**,4.7,1.57,6.5,40.0,No,No,http://www.whirlpool.com/manuals,WTW5057L..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy63(3B),WTW4950H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals,WTW4950H..
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V19sDx54(3B),NTW4519J**,3.8,1.57,6.5,40.9,No,No,http://www.whirlpool.com/manuals,NTW4519J..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zAD60(3B),WTW5105H**,4.7,1.57,6.5,41.4,No,No,http://www.whirlpool.com/manuals,WTW5105H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zAF61(3B),WTW5100H**,4.8,1.57,6.5,41.1,No,No,http://www.whirlpool.com/manuals,WTW5100H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V22MAj40(3B),1CWTW4815E**,3.5,1.57,6.5,46.5,No,No,http://www.whirlpool.com/manuals,1CWTW4815E..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V22MAm40(3B),1CWTW4705G**,3.5,1.57,6.5,46.7,No,No,http://www.whirlpool.com/manuals,1CWTW4705G..
/,"Top-loading, compact (less than 1.6 ft3 capacity)",FP10244US-YE,FP10244US-YE,0.8,1.16,9.4,43.1,No,No,By annual report date,FP10244US-YE
/,"Top-loading, compact (less than 1.6 ft3 capacity)",FP10244US-BL,FP10244US-BL,0.8,1.16,9.4,43.1,No,No,By annual report date,FP10244US-BL
/,"Top-loading, compact (less than 1.6 ft3 capacity)",FP10244US-WH,FP10244US-WH,0.8,1.16,9.4,43.1,No,No,By annual report date,FP10244US-WH
BREDA,"Front-loading, standard (1.6 ft3 or greater capacity)",LUWM71200,739918,1.9,2.08,3.5,34.6,No,No,By annual report date,739918
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx519(3B),WTW4855H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals,WTW4855H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4519(3B),WGT4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WGT4027H..
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H186AA55(3B),WFW8620H**,5.0,1.84,4.7,26.9,No,No,http://www.whirlpool.com/manuals,WFW8620H..
RCA,"Front-loading, standard (1.6 ft3 or greater capacity)",MFC120-DU1421BS/C14E-US,RWD270-6COM,2.8,1.84,4.7,29.8,No,No,By annual report date,RWD270-6COM
MAGIC CHEF,"Front-loading, standard (1.6 ft3 or greater capacity)",MFC120-DU1421BS/C14E-US,MCSCWD27G5,2.8,1.84,4.7,29.8,No,No,By annual report date,MCSCWD27G5
Element,"Top-loading, standard (1.6 ft3 or greater capacity)",MAV160-A2804PS/01FM-US,ENW1084TXBW,4.1,1.57,6.5,38.2,No,No,By annual report date,ENW1084TXBW
ELEMENT,"Top-loading, standard (1.6 ft3 or greater capacity)",MAV180-A2804PS/01FM-US,ETW4527BW,4.5,1.57,6.5,40.2,No,No,By annual report date,ETW4527BW
VMX,"Front-loading, standard (1.6 ft3 or greater capacity)",MFC120-DU1421BS/C14E-US,VFC120-DU1321DS,2.8,1.84,4.7,29.8,No,No,By annual report date,VFC120-DU1321DS
ASKO,"Front-loading, standard (1.6 ft3 or greater capacity)",W4114C.W.U,W4114C.W.U,2.7,2.41,3.1,32.5,No,No,https://us.asko.com/laundry,W4114C.W.U
ASKO,"Front-loading, standard (1.6 ft3 or greater capacity)",W6124X.W.U,W6124X.W.U,2.7,2.41,3.1,32.4,No,No,https://us.asko.com/laundry,W6124X.W.U
RCA,"Top-loading, standard (1.6 ft3 or greater capacity)",MAS70-1106PS/01M-US,RPW160-C,1.7,1.57,6.5,33.1,No,No,By annual report date,RPW160-C
RCA,"Top-loading, compact (less than 1.6 ft3 capacity)",MAR30-0301P/01M-US,RPW091-B,0.9,1.15,12.0,43.7,No,No,By annual report date,RPW091-B
Magic Chef,"Top-loading, compact (less than 1.6 ft3 capacity)",MAR30-0301P/01M-US,MCSTCW09W2,0.9,1.15,12.0,43.7,No,No,By annual report date,MCSTCW09W2
Magic Chef,"Top-loading, standard (1.6 ft3 or greater capacity)",MAS80-506PS/01M-US,MCSTCW20W6,2.0,1.57,6.5,34.4,No,No,By annual report date,MCSTCW20W6
Magic Chef,"Top-loading, standard (1.6 ft3 or greater capacity)",MAS80-506PS/01M-US,MCSTCW20G6,2.0,1.57,6.5,34.4,No,No,By annual report date,MCSTCW20G6
Magic Chef,"Top-loading, standard (1.6 ft3 or greater capacity)",MAS120-2006PS/01M-US-S1,MCSTCW30W5,3.0,1.57,6.5,35.8,No,No,By annual report date,MCSTCW30W5
BLACK+DECKER,"Top-loading, compact (less than 1.6 ft3 capacity)",MAR30-0301P/01M-US,BPWM09W,0.9,1.15,12.0,43.7,No,No,By annual report date,BPWM09W
BLACK+DECKER,"Top-loading, standard (1.6 ft3 or greater capacity)",MAS70-1106PS/01M-US,BPWM16W,1.7,1.57,6.5,33.1,No,No,By annual report date,BPWM16W
BLACK+DECKER,"Top-loading, standard (1.6 ft3 or greater capacity)",MAS120-2006PS/01M-US-S1,BPW30MW,3.0,1.57,6.5,35.8,No,No,By annual report date,BPW30MW
Midea,"Top-loading, compact (less than 1.6 ft3 capacity)",MAR30-P0501P/01-US,MAR30-P0501GP,0.9,1.15,12.0,43.4,No,No,https://us.midea.com/product/Laundry/Washers/Midea-0.9-Cu.ft-Portable-Washer-White-Color,MAR30-P0501GP
Midea,"Top-loading, standard (1.6 ft3 or greater capacity)",MAD160-A2806PS/01FM-US13,MLV41N1AWW,4.1,1.57,6.5,36.3,No,No,https://us.midea.com/product/Laundry/Washers/4.1-Cu.-Ft.-Top-Load-Impeller-Washer-White-MLV41N1AWW,MLV41N1AWW
Comfee,"Top-loading, standard (1.6 ft3 or greater capacity)",MAS70-505PS/01M-US,CLV20N3A**,2.0,1.57,6.5,34.4,No,No,http://us.comfeeappliance.com/products/comfee/Laundry/,CLV20N3A..
Midea,"Top-loading, standard (1.6 ft3 or greater capacity)",MAH180-A2801PS/01FM-US,MLV45N1BWW,4.5,1.57,6.5,40.0,No,No,https://www.midea.com/us/Laundry/Top-Load-Washers/4.5-Cu.-Ft.-Capacity-Top-Load-Washer-White-MLV45N1BWW,MLV45N1BWW
Midea,"Top-loading, standard (1.6 ft3 or greater capacity)",MAH180-S2801PS/01FM-US,MLV45N3BWW,4.5,1.57,6.5,38.0,No,No,https://us.midea.com/category/Laundry/Washers,MLV45N3BWW
Comfee,"Top-loading, standard (1.6 ft3 or greater capacity)",MAC70-1106CLPS/01M-US,CLV16N2A**,1.7,1.57,6.5,30.0,No,No,https://www.amazon.com/COMFEE-Portable-Capacity-Automatic-Apartments/dp/B08NX7GLFQ,CLV16N2A..
Speed Queen,"Front-loading, standard (1.6 ft3 or greater capacity)",R17,ATEE9***177T***,3.4,2.38,3.7,35.2,No,No,https://speedqueen.com/wp-content/uploads/2019/04/FLW_EnergyGuide-1.pdf,ATEE9...177T...
Speed Queen,"Top-loading, standard (1.6 ft3 or greater capacity)",R20,AWN43R**116+,3.2,1.57,6.5,36.4,No,No,https://speedqueen.com/wp-content/uploads/2021/09/1632246701_2bae26_204946art.pdf,AWN43R..116+
Speed Queen,"Top-loading, standard (1.6 ft3 or greater capacity)",R19,AWN63R**116+,3.2,1.57,6.5,36.4,No,No,https://speedqueen.com/wp-content/uploads/2021/09/1632246700_804bad_204945art.pdf,AWN63R..116+
Speed Queen,"Front-loading, standard (1.6 ft3 or greater capacity)",R17,ATGE****116+,3.4,2.38,3.7,35.2,No,No,https://speedqueen.com/wp-content/uploads/2019/04/FLW_EnergyGuide-1.pdf,ATGE....116+
Speed Queen,"Top-loading, standard (1.6 ft3 or greater capacity)",R16,AWN632**116+,3.2,1.57,6.5,46.3,No,No,https://speedqueen.com/wp-content/uploads/2019/01/TC5-Energy-Guide.pdf,AWN632..116+
hOme,"Top-loading, compact (less than 1.6 ft3 capacity)",MAR30-P0501P/01-US,HME030238N,0.9,1.15,12.0,44.0,No,No,https://m.media-amazon.com/images/I/71yQleKFdnL.pdf,HME030238N
GE,"Top-loading, standard (1.6 ft3 or greater capacity)",M38A_2_M,GUD27ESSM***,3.8,1.57,6.5,38.1,No,No,https://www.geappliances.com/ge/service-and-support/literature.htm,GUD27ESSM...
GE,"Top-loading, standard (1.6 ft3 or greater capacity)",M23A_2_M,GUD24ESSM***,2.3,1.57,6.5,40.3,No,No,https://www.geappliances.com/ge/service-and-support/literature.htm,GUD24ESSM...
GE,"Top-loading, standard (1.6 ft3 or greater capacity)",G44I_2_J,GTW490ACJ4WW,4.4,2.07,4.1,37.7,No,No,https://www.geappliances.com/ge/service-and-support/literature.htm,GTW490ACJ4WW
GE,"Top-loading, standard (1.6 ft3 or greater capacity)",G44I_2_J,GTW490ACJ1WW,4.4,2.07,4.1,37.7,No,No,https://www.geappliances.com/ge/service-and-support/literature.htm,GTW490ACJ1WW
GE,"Top-loading, standard (1.6 ft3 or greater capacity)",G44I_2_J,GTW490ACJ1WS,4.4,2.07,4.1,37.7,No,No,https://www.geappliances.com/ge/service-and-support/literature.htm,GTW490ACJ1WS
GE,"Top-loading, standard (1.6 ft3 or greater capacity)",G42A_2_N,GTW335A*N***,4.2,1.57,6.5,40.1,No,No,https://www.geappliances.com/ge/service-and-support/literature.htm,GTW335A.N...
"Equator, Pinnacle, Deco, Triton, Majestic, Sekido, Meridian, Galaxy, Conserv, Arbreau, Morris","Front-loading, standard (1.6 ft3 or greater capacity)","XQG80-95912G, XQG80- 95912GZ, 5500, XQG80- 95912, 835","EW 835, 18-835, DC 835",1.9,1.86,4.0,40.1,No,No,https://drive.google.com/file/d/1awrn0PBvGlpTSbaIbHDVxboYXqmovbSv/view,"EW 835, 18-835, DC 835"
Bosch,"Front-loading, standard (1.6 ft3 or greater capacity)",WAT28402UC,WAT28401UC,2.2,2.22,3.6,30.0,No,No,http://www.bshenergyguides.com/EnergyGuide/Search,WAT28401UC
Beko,"Front-loading, standard (1.6 ft3 or greater capacity)",WMY10148C2,WMY10148C2,2.5,2.29,3.6,30.8,No,No,https://www.beko.com/content/dam/united-states-us-aem/united-states-us-aemProductCatalog/product-documents/7159441200-WMY10148C2/en-US-7159441200-202008182154831-ENERGY-LABEL-1en-US.pdf,WMY10148C2
SAMSUNG,"Top-loading, standard (1.6 ft3 or greater capacity)",WA45H70**A*,WA45H70**A*,4.5,2.06,3.8,40.3,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa45h7000aw-a2-energylabel-v2.pdf,WA45H70..A.
SAMSUNG,"Top-loading, standard (1.6 ft3 or greater capacity)",WA48H74**A*,WA48H74**A*,4.8,2.21,3.9,36.4,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa48h7400ap-a2-energylabel-v1.pdf,WA48H74..A.
SAMSUNG,"Top-loading, standard (1.6 ft3 or greater capacity)",WA52J870*A*,WA52J870*A*,5.2,2.28,3.8,35.5,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa52j8700aw-a2-energylabel-v1.pdf,WA52J870.A.
SAMSUNG,"Top-loading, standard (1.6 ft3 or greater capacity)",WA48J770*A*,WA48J770*A*,4.8,2.29,3.9,36.7,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa48j7700aw-a2-energylabel-v1.pdf,WA48J770.A.
SAMSUNG,"Top-loading, standard (1.6 ft3 or greater capacity)",WA50K86**A*,WA50K86**A*,5.0,2.38,3.7,36.3,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa50k8600aw-a2-energylabel-v1.pdf,WA50K86..A.
SAMSUNG,"Top-loading, standard (1.6 ft3 or greater capacity)",WA45K76**A*,WA45K76**A*,4.5,2.06,4.3,40.1,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa45k7600aw-a2-energylabel-v1.pdf,WA45K76..A.
SAMSUNG,"Front-loading, standard (1.6 ft3 or greater capacity)",WF50K75**A*,WF50K75**A*,5.0,2.92,2.9,29.6,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wf50k7500av-a2-energylabel-v4.pdf,WF50K75..A.
SAMSUNG,"Top-loading, compact (less than 1.6 ft3 capacity)",WV55M96**A*-U,WV55M96**A*-U,1.0,1.15,12.0,44.6,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wv55m9600av-a5-energylabel-v2.pdf,WV55M96..A.-U
SAMSUNG,"Front-loading, standard (1.6 ft3 or greater capacity)",WV60M99**A*-L,WV60M99**A*-L,5.0,2.92,2.9,29.7,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wv60m9900av-a5-energylabel-v3.pdf,WV60M99..A.-L
SAMSUNG,"Top-loading, standard (1.6 ft3 or greater capacity)",WA45M70**A*,WA45M70**A*,4.5,2.06,4.3,40.1,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa45m7050aw-a4-energylabel-v2.pdf,WA45M70..A.
SAMSUNG,"Top-loading, standard (1.6 ft3 or greater capacity)",WA52M86**A*,WA52M86**A*,5.2,2.06,4.3,42.4,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa52m8650av-a4-energylabel-v2.pdf,WA52M86..A.
Samsung,"Front-loading, standard (1.6 ft3 or greater capacity)",WF42H50**A*,WF42H50**A*,4.2,2.8,3.2,30.8,No,No,http://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wf42h5000aw-a2-energylabel-v3.pdf,WF42H50..A.
Samsung,"Front-loading, standard (1.6 ft3 or greater capacity)",WF42H57**A*,WF42H52**A*,4.2,2.6,3.3,31.4,No,No,http://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wf42h5200af-a2-energylabel-v3.pdf,WF42H52..A.
Samsung,"Top-loading, standard (1.6 ft3 or greater capacity)",WA45N30**A*,WA45N30**A*,4.5,1.57,6.5,40.5,No,No,http://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa45n3050aw-a4-energylabel.pdf,WA45N30..A.
Samsung,"Front-loading, standard (1.6 ft3 or greater capacity)",WF56H91**A*,WF56H91**A*,5.6,3.1,2.7,27.3,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa50n7350aw-a4-energylabel.pdf,WF56H91..A.
Samsung,"Front-loading, standard (1.6 ft3 or greater capacity)",WF45N63**A*,WF45N63**A*,4.5,2.92,3.0,28.9,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wf45n6300av-a5-energylabel.pdf,WF45N63..A.
Samsung,"Top-loading, standard (1.6 ft3 or greater capacity)",WA45T32**A*,WA45T32**A*,4.5,1.57,6.5,39.9,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa45t3200aw-us-energylabel.pdf,WA45T32..A.
Samsung,"Top-loading, standard (1.6 ft3 or greater capacity)",WA44A3205A*,WA44A3205A*,4.4,1.57,6.5,39.7,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa44a3205aw-us-energylabel.pdf,WA44A3205A.
Samsung,"Top-loading, standard (1.6 ft3 or greater capacity)",WA40A3005A*,WA40A3005A*,4.0,1.57,6.5,39.7,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa40a3005aw-us-energylabel.pdf,WA40A3005A.
Samsung,"Top-loading, standard (1.6 ft3 or greater capacity)",WA41A30**A*,WA41A30**A*,4.1,1.57,6.5,39.2,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa50r5200aw-us-energylabel.pdf,WA41A30..A.
Samsung,"Top-loading, standard (1.6 ft3 or greater capacity)",WA49B5105A*,WA49B5105A*,4.9,1.57,6.5,38.8,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa49b5105av-us-energylabel.pdf,WA49B5105A.
SUMMIT,"Front-loading, standard (1.6 ft3 or greater capacity)",MFC120-U1421BS/C14E-US,LW2427***,2.7,1.84,4.7,23.9,No,No,https://eguides.fsiworldwide.com/label/518.pdf,LW2427...
SUMMIT,"Front-loading, standard (1.6 ft3 or greater capacity)",MFC120-DU1421BS/C14E-US,SPWD2203P**,2.7,1.84,4.7,29.8,No,No,https://eguides.fsiworldwide.com/label/223.pdf,SPWD2203P..
SUMMIT,"Front-loading, standard (1.6 ft3 or greater capacity)",LWM24,LWM24**,2.3,2.1,3.5,31.7,No,No,https://eguides.fsiworldwide.com/label/324.pdf,LWM24..
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh518(3B),NTW4665G**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals,NTW4665G..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBj518(3B),MVWC565F**,4.2,1.57,6.5,46.1,No,No,http://www.whirlpool.com/manuals,MVWC565F..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sBx515(3B),MVWC465H**,3.8,1.57,6.5,39.9,No,No,http://www.whirlpool.com/manuals,MVWC465H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zAF59(3B),WTW5100H**,4.8,1.57,6.5,41.1,No,No,http://www.whirlpool.com/manuals,WTW5100H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4517(3B),WET4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WET4027H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4517(3B),WGT4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WGT4027H..
