Brand_Name_s__s,Product_Group_Code_Description_s,Basic_Model_Number_m,Individual_Model_Number_Covered_by_Basic_Model_m,Capacity__Cubic_Feet__d,Integrated_Modified_Energy_Factor__cubic_feet_per_kilowatt_hour_per_cycle__d,Integrated_Water_Factor__gallons_per_cycle_per_cubic_foot__d,Corrected_Remaining_Moisture_Content_____d,Is_the_Certification_for_this_Basic_Model_Based_on_a_Waiver_of_DOE_s_Test_Procedure_Requirements__s,Is_the_Certification_based_upon_any_Exception_Relief_from_an_Applicable_Standard_by_DOE_s_Office_of_Hearing_and_Appeals__s,Link_to_FTC_EnergyGuide_Label_s
SAMSUNG,"Front-loading, standard (1.6 ft3 or greater capacity)",WF45R63**A*,WF45R63**A*,4.5,2.92,4.5,30.7,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wf45r6300av-us-energylabel.pdf
SAMSUNG,"Front-loading, standard (1.6 ft3 or greater capacity)",WF45R61**A*,WF45R61**A*,4.5,2.92,4.5,30.7,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wf45r6100aw-us-energylabel.pdf
Samsung,"Top-loading, standard (1.6 ft3 or greater capacity)",WA50R54**A*,WA50R54**A*,5.0,2.06,4.3,36.5,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa50r5400aw-us-energylabel.pdf
Samsung,"Front-loading, standard (1.6 ft3 or greater capacity)",WF45N63**A*,WF45N63**A*,4.5,2.92,3.0,28.9,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wf45n6300av-a5-energylabel.pdf
Samsung,"Top-loading, standard (1.6 ft3 or greater capacity)",WA52T76**A*,WA52T76**A*,5.2,2.06,4.3,36.3,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa52t7650av-us-energylabel.pdf
Samsung,"Top-loading, standard (1.6 ft3 or greater capacity)",WA50T74**A*,WA50T74**A*,5.0,2.06,4.3,37.6,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa50t7455av-us-energylabel.pdf
Samsung,"Front-loading, standard (1.6 ft3 or greater capacity)",WF45T62**A*,WF45T62**A*,4.5,2.92,2.9,30.7,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wf45t6200aw-us-energylabel.pdf
Samsung,"Front-loading, standard (1.6 ft3 or greater capacity)",WF50T85**A*,WF50T85**A*,5.0,2.92,2.9,29.7,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wf50t8500av-us-energylabel.pdf
Samsung,"Top-loading, standard (1.6 ft3 or greater capacity)",WA50T53**A*,WA50T53**A*,5.0,2.06,4.3,36.5,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa50t5300ac-us-energylabel.pdf
Samsung,"Top-loading, standard (1.6 ft3 or greater capacity)",WA45T32**A*,WA45T32**A*,4.5,1.57,6.5,39.9,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa45t3200aw-us-energylabel.pdf
Samsung,"Top-loading, standard (1.6 ft3 or greater capacity)",WA44A3205A*,WA44A3205A*,4.4,1.57,6.5,39.7,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa44a3205aw-us-energylabel.pdf
Samsung,"Top-loading, standard (1.6 ft3 or greater capacity)",WA40A3005A*,WA40A3005A*,4.0,1.57,6.5,39.7,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa40a3005aw-us-energylabel.pdf
Samsung,"Top-loading, standard (1.6 ft3 or greater capacity)",WA41A30**A*,WA41A30**A*,4.1,1.57,6.5,39.2,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa50r5200aw-us-energylabel.pdf
Samsung,"Top-loading, standard (1.6 ft3 or greater capacity)",WA50A54**A*,WA50A54**A*,5.0,2.06,4.3,36.5,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa50a5400av-us-energylabel.pdf
Samsung,"Front-loading, standard (1.6 ft3 or greater capacity)",WF50A85**A*,WF50A85**A*,5.0,2.92,2.9,29.7,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wf50a8500aw-us-energylabel.pdf
Samsung,"Top-loading, standard (1.6 ft3 or greater capacity)",WA55A77**A*,WA55A77**A*,5.5,2.06,4.3,36.9,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa55a7700av-us-energylabel.pdf
Samsung,"Top-loading, standard (1.6 ft3 or greater capacity)",WA52B76**A*,WA52B76**A*,5.2,2.06,4.3,36.3,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa52b7650av-us-energylabel.pdf
Samsung,"Top-loading, standard (1.6 ft3 or greater capacity)",WA49B5205A*,WA49B5205A*,4.9,2.06,4.3,38.8,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa49b5205aw-us-energylabel.pdf
Samsung,"Top-loading, standard (1.6 ft3 or greater capacity)",WA49B5105A*,WA49B5105A*,4.9,1.57,6.5,38.8,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wa49b5105av-us-energylabel.pdf
Samsung,"Front-loading, standard (1.6 ft3 or greater capacity)",WF45B63**A*,WF45B63**A*,4.5,3.1,2.9,26.7,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wf45b6300av-us-energylabel.pdf
Samsung,"Front-loading, standard (1.6 ft3 or greater capacity)",WW25B68**A*,WW25B68**A*,2.5,2.25,3.7,31.4,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-ww25b6800aw-us-energylabel.pdf
Samsung,"Front-loading, standard (1.6 ft3 or greater capacity)",WF53BB89**A*,WF53BB89**A*,5.3,3.1,2.9,30.2,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wf53bb8900as-us-energylabel.pdf
Samsung,"Front-loading, standard (1.6 ft3 or greater capacity)",WF53BB87**A*,WF53BB87**A*,5.3,3.1,2.9,30.2,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wf53bb8700as-us-energylabel.pdf
Samsung,"Front-loading, standard (1.6 ft3 or greater capacity)",WF50BG83**A*,WF50BG83**A*,5.0,3.1,2.9,29.7,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wf50bg8300av-us-energylabel.pdf
Samsung,"Front-loading, standard (1.6 ft3 or greater capacity)",WF46BB67**A*,WF46BB67**A*,4.6,3.1,2.9,29.2,No,No,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-wf46bb6700ad-us-energylabel.pdf
SUMMIT,"Front-loading, standard (1.6 ft3 or greater capacity)",MFC120-U1421BS/C14E-US,LW2427***,2.7,1.84,4.7,23.9,No,No,https://eguides.fsiworldwide.com/label/518.pdf
SUMMIT,"Front-loading, standard (1.6 ft3 or greater capacity)",MFC120-DU1421BS/C14E-US,SPWD2203P**,2.7,1.84,4.7,29.8,No,No,https://eguides.fsiworldwide.com/label/223.pdf
SUMMIT,"Front-loading, standard (1.6 ft3 or greater capacity)",LWM24,LWM24**,2.3,2.1,3.5,31.7,No,No,https://eguides.fsiworldwide.com/label/324.pdf
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh518(3B),NTW4665G**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBj518(3B),MVWC565F**,4.2,1.57,6.5,46.1,No,No,http://www.whirlpool.com/manuals
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zBG58(3B),MVW7232H**,5.3,2.06,4.3,33.9,No,No,http://www.whirlpool.com/manuals
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sBx515(3B),MVWC465H**,3.8,1.57,6.5,39.9,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zAF59(3B),WTW5100H**,4.8,1.57,6.5,41.1,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4517(3B),WET4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4517(3B),WGT4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4517(3B),WGTLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4517(3B),WETLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V21zAe54(3B),WTW8127L**,5.2,2.06,4.3,34.1,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zAD58(3B),WTW5105H**,4.7,1.57,6.5,41.4,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V20aAW52(3B),WTW5010L**,4.6,1.57,6.5,40.1,No,No,http://www.whirlpool.com/manuals
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBj519(3B),MVWC565F**,4.2,1.57,6.5,46.1,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nAh519(3B),WTW4616F**,3.5,1.57,6.5,45.1,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx517(3B),WTW4855H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4518(3B),WET4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4518(3B),WGT4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4518(3B),WETLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H18vA865(3B),WFW5620H**,4.5,2.76,3.2,27.4,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V20aAW53(3B),WTW5010L**,4.6,1.57,6.5,40.1,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy62(3B),WTW4850H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy62(3B),WTW4950H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H15NAX46(3B),WFW7590F**,4.2,2.92,3.2,29.1,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V20aAV52(3B),WTW5015L**,4.5,1.57,6.5,39.9,No,No,http://www.whirlpool.com/manuals
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh520(3B),NTW4516F**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh520(3B),NTW4665G**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBj520(3B),MVWC565F**,4.2,1.57,6.5,46.1,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx518(3B),WTW4855H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zBG60(3B),MVW7232H**,5.3,2.06,4.3,33.9,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V21zAe55(3B),WTW8127L**,5.2,2.06,4.3,34.1,No,No,http://www.whirlpool.com/manuals
Maytag,"Front-loading, standard (1.6 ft3 or greater capacity)",H18vB853(3B),MHW5630H**,4.5,2.76,3.2,27.5,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zAF60(3B),WTW6120H**,4.8,1.57,6.5,41.1,No,No,http://www.whirlpool.com/manuals
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zBE59(3B),MVW7230H**,5.2,2.06,4.3,33.9,No,No,http://www.whirlpool.com/manuals
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V21aBa51(3B),MVW5430M**,4.8,1.57,6.5,39.9,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H22gAA50(3B),WFW6605M**,5.0,2.76,3.2,28.4,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H15NAX44(3B),WFW7590F**,4.2,2.92,3.2,29.1,No,No,http://www.whirlpool.com/manuals
Maytag,"Front-loading, standard (1.6 ft3 or greater capacity)",H18vBA50(3B),MHW8630H**,5.0,2.76,3.2,27.0,No,No,http://www.whirlpool.com/manuals
Maytag,"Front-loading, standard (1.6 ft3 or greater capacity)",H18vBA53(3B),MHW8630H**,5.0,2.76,3.2,27.0,No,No,http://www.whirlpool.com/manuals
Inglis,"Front-loading, standard (1.6 ft3 or greater capacity)",H18vM740(3B),IFW5900H**,4.3,2.76,3.2,28.0,No,No,http://www.whirlpool.com/manuals
Maytag,"Front-loading, standard (1.6 ft3 or greater capacity)",H18vB940(3B),MHW6630M**,4.8,2.76,3.2,27.1,No,No,http://www.whirlpool.com/manuals
Maytag,"Front-loading, standard (1.6 ft3 or greater capacity)",H18vB840(3B),MHW5630M**,4.5,2.76,3.2,27.5,No,No,http://www.whirlpool.com/manuals
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V22uB650(3B),MVWP586G**,3.5,1.57,6.5,48.2,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H15NAZ49(3B),WFW7540F**,4.5,2.92,3.2,29.3,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H15NAZ48(3B),WFW7540F**,4.5,2.92,3.2,29.3,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H15NAZ47(3B),WFW7540F**,4.5,2.92,3.2,29.3,No,No,http://www.whirlpool.com/manuals
Roper,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nGh55(3B),RTW4516F**,3.5,1.57,6.5,44.3,No,No,http://www.whirlpool.com/manuals
Roper,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nGh52(3B),RTW4516F**,3.5,1.57,6.5,44.3,No,No,http://www.whirlpool.com/manuals
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wCy52(3B),2512*81*,3.9,1.57,6.5,40.9,No,No,http://www.kenmore.com/energyguide
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V18pCK50(3B),2514*91*,4.3,1.57,6.5,40.8,No,No,http://www.kenmore.com/energyguide
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh58(3B),NTW4516F**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh55(3B),NTW4516F**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh57(3B),NTW4665G**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals
Conservator,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nNu50(3B),VAW3584G**,3.5,1.57,6.5,45.4,No,No,http://www.whirlpool.com/manuals
Conservator,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nNu51(3B),VAW3584G**,3.5,1.57,6.5,45.4,No,No,http://www.whirlpool.com/manuals
Conservator,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nNu52(3B),VAW3584G**,3.5,1.57,6.5,45.4,No,No,http://www.whirlpool.com/manuals
Conservator,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nNu53(3B),VAW3584G**,3.5,1.57,6.5,45.4,No,No,http://www.whirlpool.com/manuals
Conservator,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nNu54(3B),VAW3584G**,3.5,1.57,6.5,45.4,No,No,http://www.whirlpool.com/manuals
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V14CBK513(3B),MVWB835D*+,5.3,2.06,4.3,36.5,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA450(3B),WET4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA450(3B),WGT4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA450(3B),WGTLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA450(3B),WETLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V14CBK512(3B),MVWB835D*+,5.3,2.06,4.3,36.5,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA451(3B),WGTLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V14CBK511(3B),MVWB835D*+,5.3,2.06,4.3,36.5,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA452(3B),WET4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V14CBK510(3B),MVWB835D*+,5.3,2.06,4.3,36.5,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA452(3B),WGTLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V14CBK59(3B),MVWB835D*+,5.3,2.06,4.3,36.5,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA453(3B),WETLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA454(3B),WET4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA454(3B),WGT4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA454(3B),WETLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA455(3B),WGTLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA456(3B),WGT4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA456(3B),WGTLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H18vA840(3B),WFC9820H**,4.5,1.84,4.7,27.1,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H19bAm60(3B),WFW5090J**,2.3,2.07,4.2,28.6,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H18vA741(3B),WFW560CH**,4.3,2.92,3.2,27.8,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H18vA742(3B),WFW560CH**,4.3,2.92,3.2,27.8,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H18vA850(3B),WFW5620H**,4.5,2.76,3.2,27.4,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H18vA852(3B),WFW6620H**,4.5,2.76,3.2,27.4,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H18vAA50(3B),WFW9620H**,5.0,1.84,4.7,26.4,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H18vAA51(3B),WFW9620H**,5.0,1.84,4.7,26.4,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy51(3B),WTW4850H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy51(3B),WTW4950H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy52(3B),WTW4950H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy53(3B),WTW4850H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy54(3B),WTW4950H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy55(3B),WTW4950H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V14CAM513(3B),WTW7000D*+,4.8,2.06,4.3,36.1,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx52(3B),WTW4955H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx53(3B),WTW4855H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx53(3B),WTW4955H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V14CAM513(3B),WTW7300D*+,4.8,2.06,4.3,36.1,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx54(3B),WTW4955H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V14CCM512(3B),2713*41+,4.8,2.06,4.3,36.0,No,No,http://www.kenmore.com/energyguide
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx55(3B),WTW4955H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx50(3B),WTW4655J**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V14CCM512(3B),2613*41+,4.8,2.06,4.3,36.0,No,No,http://www.kenmore.com/energyguide
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx51(3B),WTW4655J**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx52(3B),WTW4655J**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx53(3B),WTW4655J**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17tAM51(3B),WTW7500G**,4.8,2.06,4.3,32.6,No,No,http://www.whirlpool.com/manuals
