Brand_Name_s__s,Individual_Model_Number_m,Screen_Size__diagonal_in_inches__d,Power_Consumed_in_On_Mode__watts__d,Power_Consumed_in_Standby_Passive_Mode__watts__d,Power_Consumed_in_Standby_Active__Low_Mode__watts___if_applicable__d,Power_Consumed_in_Off_Mode__watts___if_applicable__d,Annual_Energy_Consumption__kWh_per_year__d,Link_to_FTC_EnergyGuide_Label_s,Is_the_Certification_for_this_Basic_Model_Based_on_a_Waiver_of_DOE_s_Test_Procedure_Requirements__s
Samsung,QN85QN9DBAF,85.0,128.0,0.5,1.5,,244.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn85qn9dbafxza-energylabel.pdf,No
Samsung,QN75LS03BAF,75.0,100.0,0.5,1.5,,193.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn75ls03bafxza-energylabel.pdf,No
Samsung,QN75QN900BF,75.0,225.0,0.5,1.5,,421.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn75qn900bfxza-energylabel.pdf,No
Samsung,QN55QN88BAF,55.0,75.0,0.5,1.5,,147.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn55qn88bafxza-energylabel.pdf,No
Samsung,QN55LS03BDF,55.0,79.0,0.5,1.5,,155.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn55ls03bdfxza-energylabel.pdf,No
Samsung,QN55LS03BAF,55.0,79.0,0.5,1.5,,155.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn55ls03bafxza-energylabel.pdf,No
Samsung,QN50QN92BAF,50.0,61.0,0.5,1.5,,122.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn50qn92bafxza-energylabel.pdf,No
Samsung,QN50QN9DBAF,50.0,61.0,0.5,1.5,,122.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn50qn9dbafxza-energylabel.pdf,No
Samsung,QN50QN90BDF,50.0,61.0,0.5,1.5,,122.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn50qn90bdfxza-energylabel.pdf,No
Samsung,QN50QN90BAF,50.0,61.0,0.5,1.5,,122.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn50qn90bafxza-energylabel.pdf,No
Samsung,QN75QN90BDF,75.0,101.0,0.5,1.5,,195.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn75qn90bdfxza-energylabel.pdf,No
Samsung,QN75QN9DBAF,75.0,101.0,0.5,1.5,,195.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn75qn9dbafxza-energylabel.pdf,No
Samsung,QN65QN90BDF,65.0,87.0,0.5,1.5,,169.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn65qn90bdfxza-energylabel.pdf,No
Samsung,QN65QN9DBAF,65.0,87.0,0.5,1.5,,169.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn65qn9dbafxza-energylabel.pdf,No
Samsung,QN85QN800BF,85.0,227.0,0.5,1.5,,425.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn85qn800bfxza-energylabel.pdf,No
Samsung,QN75QN88BAF,75.0,93.0,0.5,1.5,,180.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn75qn88bafxza-energylabel.pdf,No
Samsung,QN75QN85BAF,75.0,93.0,0.5,1.5,,180.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn75qn85bafxza-energylabel.pdf,No
Samsung,QN75LS03TAF,75.0,97.0,0.5,1.5,,187.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn75ls03tafxza-energylabel.pdf,No
Samsung,QN75Q70TAF,75.0,95.0,0.5,1.5,,184.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn75q70tafxza-energylabel.pdf,No
Samsung,QN75Q70TBF,75.0,95.0,0.5,1.5,,184.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn75q70tbfxza-energylabel.pdf,No
Samsung,QN75Q7DTAF,75.0,95.0,0.5,1.5,,184.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn75q7dtafxza-energylabel.pdf,No
Samsung,QN65Q70TAF,65.0,73.0,0.5,1.5,,144.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn65q70tafxza-energylabel.pdf,No
Samsung,HG43RU710NF,43.0,50.0,0.4,1.5,,102.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-hg43ru710nfxza-energylabel.pdf,No
Samsung,HG50RU710NF,50.0,55.0,0.4,1.5,,111.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-hg50ru710nfxza-energylabel.pdf,No
Samsung,HG55RU710NF,55.0,65.0,0.4,1.5,,129.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-hg55ru710nfxza-energylabel.pdf,No
Samsung,HG65RU710NF,65.0,75.0,0.4,1.5,,147.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-hg65ru710nfxza-energylabel.pdf,No
Samsung,QN55Q900RBE,55.0,175.0,0.5,1.5,,330.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn55q900rbexza-energylabel.pdf,No
Samsung,QN98Q900RBE,98.0,370.0,0.5,1.5,,686.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn98q900rbexza-energylabel.pdf,No
Samsung,UN70NU6900F,70.0,80.0,0.5,1.5,,85.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-un70nu6900fxza-energylabel.pdf,No
Samsung,BE43R,43.0,32.0,0.5,1.5,,68.8,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-lh43berblgaxgo-energylabel.pdf,No
Samsung,QN55Q900RBF,55.0,175.0,0.5,1.5,,330.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn55q900rbfxza-energylabel.pdf,No
Samsung,QN85Q7DRAF,85.0,155.0,0.4,1.5,,293.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn85q7drafxza-energylabel.pdf,No
Samsung,QN82Q80RAF,82.0,125.0,0.4,1.5,,239.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn82q80rafxza-energylabel.pdf,No
Samsung,QN55LS01RAF,55.0,65.0,0.5,1.5,,129.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn55ls01rafxza-energylabel.pdf,No
Samsung,QN55LS01RBF,55.0,65.0,0.5,1.5,,129.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn55ls01rbfxza-energylabel.pdf,No
Samsung,QN98Q900RBF,98.0,370.0,0.5,1.5,,686.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn98q900rbfxza-energylabel.pdf,No
Samsung,QN43Q60RAF,43.0,50.0,0.4,1.5,,102.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn43q60rafxza-energylabel.pdf,No
Samsung,QN43Q6DRAF,43.0,50.0,0.4,1.5,,102.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn43q6drafxza-energylabel.pdf,No
Samsung,UN50RU7400F,50.0,55.0,0.4,1.5,,111.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-un50ru7400fxza-energylabel.pdf,No
Samsung,UN40NU6070F,40.0,45.0,0.3,1.5,,92.5,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-un40nu6070fxza-energylabel.pdf,No
Samsung,HG43RU750NF,43.0,50.0,0.4,1.5,,102.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-hg43ru750nfxza-energylabel.pdf,No
Samsung,HG50RU750NF,50.0,55.0,0.4,1.5,,111.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-hg50ru750nfxza-energylabel.pdf,No
Samsung,QN65Q7DRAF,65.0,95.0,0.4,1.5,,184.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn65q7drafxza-energylabel.pdf,No
Samsung,HG65RQ750NF,65.0,95.0,0.4,1.5,,184.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-hg65rq750nfxza-energylabel.pdf,No
Samsung,QN65Q6DRAF,65.0,80.0,0.4,1.5,,157.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn65q6drafxza-energylabel.pdf,No
Samsung,HG75RQ750NF,75.0,115.0,0.4,1.5,,220.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-hg75rq750nfxza-energylabel.pdf,No
Samsung,UN65RU8200F,65.0,80.0,0.4,1.5,,157.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-un65ru8200fxza-energylabel.pdf,No
Samsung,UN55TU8300F,55.0,61.0,0.5,1.5,,122.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-un55tu8300fxza-energylabel.pdf,No
Samsung,UN65TU8400F,65.0,67.0,0.5,1.5,,133.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-un65tu8400fxgo-energylabel.pdf,No
Samsung,QN55LST7TAF,55.0,140.0,0.5,1.5,,266.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn55lst7tafxza-energylabel.pdf,No
Samsung,BH75T,75.0,180.0,0.5,1.5,,339.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-lh75bhtelgfxgo-energylabel.pdf,No
Samsung,BH55T,55.0,125.0,0.5,1.5,,239.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-lh55bhtelgfxgo-energylabel.pdf,No
Samsung,HG43NT690UF,43.0,51.0,0.5,1.5,,104.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-hg43nt690ufxza-energylabel.pdf,No
Samsung,HG65NT670UF,65.0,80.0,0.5,1.5,,156.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-hg65nt670ufxza-energylabel.pdf,No
Samsung,HG75NT690UF,75.0,102.0,0.5,1.5,,197.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-hg75nt690ufxza-energylabel.pdf,No
Samsung,QN70Q6DTAF,70.0,72.0,0.5,1.5,,142.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn70q6dtafxza-energylabel.pdf,No
Samsung,HG55TS030NF,55.0,80.0,0.5,1.5,,156.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-hg55ts03nfxza-energylabel.pdf,No
Samsung,HG65TS030NF,65.0,90.0,0.5,1.5,,175.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-hg65ts03nfxza-energylabel.pdf,No
Samsung,QN82Q7DTAF,82.0,112.0,0.5,1.5,,215.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn82q7dtafxza-energylabel.pdf,No
Samsung,QN85Q950TSF,85.0,245.0,0.5,1.5,,458.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn85q950tsfxza-energylabel.pdf,No
Samsung,QN85Q900TSF,85.0,255.0,0.5,1.5,,476.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn85q900tsfxza-energylabel.pdf,No
Samsung,QN75Q900TSF,75.0,235.0,0.5,1.5,,439.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn75q900tsfxza-energylabel.pdf,No
Samsung,QN85Q90TAF,85.0,152.0,0.5,1.5,,288.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn85q90tafxza-energylabel.pdf,No
Samsung,QN65QN85BDF,65.0,90.0,0.5,1.5,,175.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn65qn85bdfxza-energylabel.pdf,No
Samsung,QN65QN85BAF,65.0,90.0,0.5,1.5,,175.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn65qn85bafxza-energylabel.pdf,No
Samsung,QN85Q60BDF,85.0,102.0,0.5,1.5,,197.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn85q60bdfxza-energylabel.pdf,No
Samsung,QN85Q62BAF,85.0,102.0,0.5,1.5,,197.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn85q62bafxza-energylabel.pdf,No
Samsung,QN85Q6DBAF,85.0,102.0,0.5,1.5,,197.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn85q6dbafxza-energylabel.pdf,No
Samsung,QN70Q6DBAF,70.0,79.0,0.5,1.5,,155.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn70q6dbafxza-energylabel.pdf,No
Samsung,QN70Q60BAF,70.0,79.0,0.5,1.5,,155.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn70q60bafxza-energylabel.pdf,No
Samsung,QN50Q60BDF,50.0,52.0,0.5,1.5,,105.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn50q60bdfxza-energylabel.pdf,No
Samsung,QN43Q60BDF,43.0,50.0,0.5,1.5,,102.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn43q60bdfxza-energylabel.pdf,No
Samsung,QN43Q62BAF,43.0,50.0,0.5,1.5,,102.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn43q62bafxza-energylabel.pdf,No
Samsung,QN43Q6DBAF,43.0,50.0,0.5,1.5,,102.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn43q6dbafxza-energylabel.pdf,No
Samsung,QN43Q60BAF,43.0,50.0,0.5,1.5,,102.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn43q60bafxza-energylabel.pdf,No
Samsung,QN55Q60BDF,55.0,56.0,0.5,1.5,,113.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn55q60bdfxza-energylabel.pdf,No
Samsung,QN75Q60BDF,75.0,80.0,0.5,1.5,,156.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn75q60bdfxza-energylabel.pdf,No
Samsung,QN75Q62BAF,75.0,80.0,0.5,1.5,,156.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn75q62bafxza-energylabel.pdf,No
Samsung,QN75Q6DBAF,75.0,80.0,0.5,1.5,,156.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn75q6dbafxza-energylabel.pdf,No
Samsung,QN65Q60BDF,65.0,64.0,0.5,1.5,,127.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn65q60bdfxza-energylabel.pdf,No
Samsung,QN65Q62BAF,65.0,64.0,0.5,1.5,,127.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn65q62bafxza-energylabel.pdf,No
Samsung,QN65Q6DBAF,65.0,64.0,0.5,1.5,,127.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn65q6dbafxza-energylabel.pdf,No
Samsung,QN65Q60BAF,65.0,64.0,0.5,1.5,,127.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn65q60bafxza-energylabel.pdf,No
Samsung,HG75AU800NF,75.0,122.0,0.5,1.5,,233.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-hg75au800nfxza-energylabel.pdf,No
Samsung,HG50AU800NF,50.0,72.0,0.5,1.5,,142.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-hg50au800nfxza-energylabel.pdf,No
Samsung,HG43AU800NF,43.0,56.0,0.5,1.5,,113.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-hg43au800nfxza-energylabel.pdf,No
Samsung,QN75Q90TDF,75.0,127.0,0.5,1.5,,242.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn75q90tdfxza-energylabel.pdf,No
Samsung,QN65Q90TDF,65.0,120.0,0.5,1.5,,229.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn65q90tdfxza-energylabel.pdf,No
Samsung,QN55Q90TDF,55.0,100.0,0.5,1.5,,193.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn55q90tdfxza-energylabel.pdf,No
Samsung,UN85TU700DF,85.0,99.0,0.5,1.5,,191.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-un85tu700dfxza-energylabel.pdf,No
Samsung,HG55NJ690YF,55.0,62.0,0.5,1.5,,124.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-hg55nj690yfxza-energylabel.pdf,No
Samsung,HG50NJ690YF,50.0,61.0,0.5,1.5,,122.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-hg50nj690yfxza-energylabel.pdf,No
Samsung,HG43NJ690YF,43.0,51.0,0.5,1.5,,104.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-hg43nj690yfxza-energylabel.pdf,No
Samsung,QN75Q8BAAF,75.0,118.0,0.5,1.5,,226.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn75q8baafxza-energylabel.pdf,No
Samsung,HG50Q60AANF,50.0,54.0,0.5,1.5,,109.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-hg50q60aanfxza-energylabel.pdf,No
Samsung,HG43Q60AANF,43.0,51.0,0.5,1.5,,104.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-hg43q60aanfxza-energylabel.pdf,No
Samsung,UN70TU6985F,70.0,94.0,0.5,1.5,,182.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-un70tu6985fxza-energylabel.pdf,No
Samsung,QN65LST9TAF,65.0,150.0,0.5,1.5,,284.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn65lst9tafxza-energylabel.pdf,No
Samsung,QN85LS03ADF,85.0,120.0,0.5,1.5,,229.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn85ls03adfxza-energylabel.pdf,No
Samsung,QN85LS03AAF,85.0,120.0,0.5,1.5,,229.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn85ls03aafxza-energylabel.pdf,No
Samsung,QN43QN90AAF,43.0,58.0,0.5,1.5,,116.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn43qn90aafxza-energylabel.pdf,No
Samsung,HG32NJ690FF,32.0,31.0,0.5,1.5,,67.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-hg32nj690ffxza-energylabel.pdf,No
Samsung,HG75Q60AANF,75.0,82.0,0.5,1.5,,160.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-hg75q60aanfxza-energylabel.pdf,No
Samsung,HG65Q60AANF,65.0,79.0,0.5,1.5,,155.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-hg65q60aanfxza-energylabel.pdf,No
Samsung,QN32Q6DAAF,32.0,49.0,0.5,1.5,,99.8,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn32q6daafxza-energylabel.pdf,No
Samsung,QN32Q60AAF,32.0,49.0,0.5,1.5,,99.8,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn32q60aafxza-energylabel.pdf,No
Samsung,QN32Q50AAF,32.0,31.0,0.5,1.5,,67.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn32q50aafxza-energylabel.pdf,No
Samsung,QN50Q82AAF,50.0,82.0,0.5,1.5,,160.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn50q82aafxza-energylabel.pdf,No
Samsung,BE82T-H,82.0,112.0,0.5,1.5,,215.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-lh82bethlgfxgo-energylabel.pdf,No
Samsung,UN70TU7000W,70.0,94.0,0.5,1.5,,182.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-un70tu7000wxza-energylabel.pdf,No
Samsung,UN86TU9010F,86.0,120.0,0.5,1.5,,229.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-un86tu9010fxza-energylabel.pdf,No
Samsung,QN75LS03ADF,75.0,113.0,0.5,1.5,,217.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn75ls03adfxza-energylabel.pdf,No
Samsung,QN65LS03ADF,65.0,97.0,0.5,1.5,,187.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn65ls03adfxza-energylabel.pdf,No
Samsung,QN55LS03ADF,55.0,88.0,0.5,1.5,,171.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn55ls03adfxza-energylabel.pdf,No
Samsung,QN50LS03ADF,50.0,66.0,0.5,1.5,,131.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn50ls03adfxza-energylabel.pdf,No
Samsung,QN43LS03ADF,43.0,62.0,0.5,1.5,,124.0,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn43ls03adfxza-energylabel.pdf,No
Samsung,QN32LS03TDF,32.0,42.0,0.5,1.5,,87.1,https://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-qn32ls03tdfxza-energylabel.pdf,No
Samsung,UN55NU8000F,55.0,65.0,0.3,1.5,,129.0,http://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-un55nu8000fxza-energylabel-v1.pdf,No
Samsung,UN55NU800DF,55.0,65.0,0.3,1.5,,129.0,http://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-un55nu800dfxza-energylabel.pdf,No
Samsung,UN65NU8000F,65.0,75.0,0.3,1.5,,147.0,http://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-un65nu8000fxza-energylabel-v1.pdf,No
Samsung,UN65NU800DF,65.0,75.0,0.3,1.5,,147.0,http://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-un65nu800dfxza-energylabel.pdf,No
Samsung,UN75NU7100F,75.0,105.0,0.3,1.5,,202.0,http://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-un75nu7100fxza-energylabel.pdf,No
Samsung,PM55F-BC,55.0,125.0,0.3,,,230.0,http://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-lh55pmfxtba-go-energylabel.pdf,No
Samsung,DB55E,55.0,60.0,0.4,,,112.0,http://images.samsung.com/is/content/samsung/p5/common/energylabel/common-energylabel-lh55dbeplga-go-energylabel.pdf,No
